# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  12646  -99        6.898    1          6.801    66343.5   0.0             415.6     415.6     813.7    248.9     88.9009      -99.0        -99.0        -99.0        -99.0        -99.0               88.9009                   -99.0            902.601     3.0             0.9015057594662537   
  12656  12511      5.639    1          0.9057   5701.99   3.25099991E10   2.307     2.307     10.3     1.827     0.231388     7.34859E-8   1.25445E-7   0.231388     0.394993     0.39447             -99.0                     -99.0            10.5314     1.0             0.9780276126630838   
  12675  12475      8.902    1          0.4537   2439.96   5.0109998E9     1.314     1.314     2.748    0.3512    1.5985       2.77245E-6   2.91984E-6   1.5985       1.68347      1.44252             -99.0                     -99.0            4.3465      1.0             0.6322328310134592   
  12682  12236      17.0     1          0.963    6155.56   2.76699996E10   7.955     7.955     57.46    3.864     1.18659      3.23358E-7   4.19428E-7   1.18659      1.53913      2.75774             -99.0                     -99.0            58.6466     1.0             0.979766943011189    
  12690  12579      10.38    1          0.4579   2467.32   8.9529999E9     1.871     1.871     2.733    0.499     0.308029     5.22466E-7   8.93757E-7   0.308029     0.52693      0.636625            -99.0                     -99.0            3.04103     1.0             0.8987086612101821   
  12694  12677      13.95    1          1.946    14792.9   7.9789998E9     6.051     6.051     145.7    13.85     1.32282      6.24182E-8   1.21241E-7   1.32282      2.56945      39.8778             -99.0                     -99.0            147.023     1.0             0.9910014079429749   
  12746  11932      16.96    1          0.8477   5250.85   1.78600002E11   1.986     1.986     23.29    1.373     1.16662      4.36903E-7   7.5855E-7    1.16662      2.02548      0.0821364           -99.0                     -99.0            24.4566     1.0             0.9522991748648626   
  12750  12271      9.375    1          1.021    6622.0    6.1939999E10    3.274     3.274     24.01    2.561     0.459359     1.08166E-7   1.73013E-7   0.459359     0.734752     0.372934            -99.0                     -99.0            24.4694     1.0             0.9812255306627871   
  12763  12342      6.707    1          1.015    6573.42   1.02799999E11   2.142     2.142     20.9     3.116     0.896264     2.14175E-7   2.36699E-7   0.896264     0.99052      0.159719            -99.0                     -99.0            21.7963     1.0             0.9588783417369003   
  12764  11124      106.2    1          0.4573   2463.4    8.165E10        13.04     13.04     41.23    3.946     1.88453      3.20661E-6   3.33538E-6   1.88453      1.9602       0.434985            -99.0                     -99.0            43.1145     1.0             0.9562908070370756   
  12788  12379      18.55    1          2.914    24262.5   1.45200005E11   22.17     22.17     460.3    24.81     3.24836      5.69786E-8   9.83244E-8   3.24836      5.60551      2.16914             -99.0                     -99.0            463.548     1.0             0.9929931743853927   
  12806  11962      7.248    1          0.928    5877.62   3.9990002E10    6.375     6.375     17.75    2.449     1.75819      5.25508E-7   6.9276E-7    1.75819      2.31776      0.508705            -99.0                     -99.0            19.5082     1.0             0.9098737966598661   
  12838  12150      6.037    1          2.72     22313.1   4.3849998E10    29.02     29.02     139.5    53.76     1.09803      2.27725E-8   3.78088E-8   1.09803      1.82304      3.51412             -99.0                     -99.0            140.598     1.0             0.9921905005761105   
  12847  12097      11.8     1          0.841    5199.28   2.05099991E10   10.86     10.86     20.83    2.106     0.23684      9.0466E-8    1.86121E-7   0.23684      0.487266     1.52033             -99.0                     -99.0            21.0668     1.0             0.9887595648128809   
  12848  12098      6.436    1          0.4569   2460.8    7.9789998E9     1.138     1.138     2.025    0.3146    1.41019      2.40459E-6   2.481E-6     1.41019      1.455        0.554239            -99.0                     -99.0            3.43519     1.0             0.5894870443847356   
  12851  -99        9.57     1          3.501    30283.2   0.0             90.62     90.62     511.3    163.0     55.8621      -99.0        -99.0        -99.0        -99.0        -99.0               55.8621                   -99.0            567.162     3.0             0.9015060952602607   
  12852  12025      13.44    1          0.8517   5281.69   6.053E10        7.372     7.372     19.17    1.541     0.267956     9.9182E-8    1.91671E-7   0.267956     0.51783      0.307513            -99.0                     -99.0            19.438      1.0             0.9862125733100114   
  12856  12302      15.84    1          2.205    17257.5   1.66700007E11   136.6     136.6     253.7    97.87     27.326       9.47409E-7   1.12062E-6   27.326       32.3218      0.985396            -99.0                     -99.0            281.026     1.0             0.902763445375161    
  12904  11826      7.914    1          1.214    8221.65   1.26500004E11   6.235     6.235     29.78    8.068     0.924153     1.4117E-7    1.64926E-7   0.924153     1.07967      0.170215            -99.0                     -99.0            30.7042     1.0             0.9698998834035735   
  12931  11518      48.0     1          0.41     2159.52   7.7969998E10    0.803     0.803     13.96    0.2909    3.35498      7.42836E-6   6.87107E-6   3.35498      3.10328      0.157104            -99.0                     -99.0            17.315      1.0             0.8062373664452787   
  12943  11817      8.972    1          0.432    2299.7    1.07599995E10   0.5323    0.5323    2.396    0.2671    0.997572     1.94769E-6   2.0168E-6    0.997572     1.03297      0.431469            -99.0                     -99.0            3.39357     1.0             0.7060411307266389   
  12976  11791      6.864    1          0.4568   2460.14   1.70599997E10   1.193     1.193     2.843    0.4142    0.858333     1.46437E-6   1.54032E-6   0.858333     0.902852     0.268538            -99.0                     -99.0            3.70133     1.0             0.7681022767491685   
  13036  11532      5.867    1          0.5035   2768.53   2.09899991E10   0.4726    0.4726    1.954    0.333     1.21233      1.63319E-6   1.74819E-6   1.21233      1.29769      0.138072            -99.0                     -99.0            3.16633     1.0             0.617118240991937    
  13037  11785      8.1      1          2.017    15462.6   8.9529999E10    14.11     12.64     103.5    12.78     10.1539      4.38515E-7   5.51432E-7   10.1539      12.7685      0.959808            -99.0                     -99.0            113.654     1.0             0.9106586657750717   
  13088  11519      8.152    1          0.7836   4762.35   4.4870001E10    1.399     1.399     9.269    1.137     1.19401      5.436E-7     5.89748E-7   1.19401      1.29537      0.226097            -99.0                     -99.0            10.463      1.0             0.8858835897926026   
  13090  11764      5.399    1          0.9365   5944.86   9.5929999E9     1.842     1.391     11.84    2.193     3.48062      1.01693E-6   1.13349E-6   3.48062      3.87957      2.50389             -99.0                     -99.0            15.3206     1.0             0.7728156860697362   
  13097  11410      6.986    1          4.677    42778.0   4.91999986E11   31.3      31.3      762.3    109.1     3.30653      1.86572E-8   5.34142E-8   3.30653      9.46635      0.650691            -99.0                     -99.0            765.607     1.0             0.9956805515101089   
  13098  10380      6.692    1          0.112    519.148   1.91399997E10   0.09038   0.09038   0.08735  0.01586   0.050023     1.91648E-6   2.18602E-6   0.050023     0.0570585    0.00702335          -99.0                     -99.0            0.137373    1.0             0.6358600307192825   
  13107  11612      11.3     1          3.489    30158.5   1.18000001E11   251.0     200.6     427.9    128.4     5.2507       5.96094E-8   8.98339E-8   5.2507       7.91302      2.69592             -99.0                     -99.0            433.151     1.0             0.9878772067939355   
  13161  11444      8.317    1          5.01     46399.1   4.385E11        375.8     375.8     700.2    84.19     2.57343      1.23427E-8   9.85532E-8   2.57343      20.5482      0.702206            -99.0                     -99.0            702.773     1.0             0.996338789338805    
  13205  11439      14.77    1          0.7657   4627.94   2.64200008E10   0.821     0.821     14.73    0.9975    0.801951     3.86624E-7   4.79111E-7   0.801951     0.993791     0.754218            -99.0                     -99.0            15.532      1.0             0.9483646664949781   
  13207  11287      7.2      1          4.109    36680.7   1.48599996E11   95.43     95.43     523.2    137.5     47.3299      3.63227E-7   4.3777E-7    47.3299      57.0433      2.38694             -99.0                     -99.0            570.53      1.0             0.9170420486214573   
