# id    id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN      xeAGN      SFR_IR     eSFR_IR    SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  17929 -99        0.693    1          2.09     16155.9   5.272E9         1.931      1.931      35.55      51.3       17.381       -99.0        -99.0        -99.0        -99.0        17.381              -99.0                     -99.0            52.931      2.0             0.6716291020385029   
  17938 1173       4.537    0          1.309    9033.26   3.03399997E10   1.634      1.634      23.62      5.788      1.25176      1.58398E-7   2.11737E-7   1.25176      1.67328      0.996456            -99.0                     -99.0            24.8718     1.0             0.9496699072845552   
  17950 -99        0.008    0          1.42     9999.49   1.86999996E11   0.5727     0.5727     9.908      1238.0     0.0327648    -99.0        -99.0        -99.0        -99.0        0.0327648           -99.0                     -99.0            9.94076     2.0             0.9967044773236654   
  17951 -99        1.209    0          1.919    14539.5   2.96499999E10   4.218      4.218      25.0       20.68      1.08919      -99.0        -99.0        -99.0        -99.0        1.08919             -99.0                     -99.0            26.0892     2.0             0.9582509237538904   
  17959 -99        0.721    1          1.005    6492.62   6.7910003E8     0.1414     0.1414     2.383      3.305      0.532034     -99.0        -99.0        -99.0        -99.0        0.532034            -99.0                     -99.0            2.91503     2.5             0.8174872985869786   
  17966 -99        2.952    0          0.973    6235.47   7.6199997E9     0.618      0.618      5.117      1.854      1.49375      -99.0        -99.0        -99.0        -99.0        1.49375             -99.0                     -99.0            6.61075     2.0             0.7740422796203154   
  17990 1148       5.479    0          1.615    11738.5   1.62899999E10   10.71      10.71      57.56      17.73      0.75311      5.64347E-8   9.4271E-8    0.75311      1.25803      5.80004             -99.0                     -99.0            58.3131     1.0             0.9870852347071242   
  18002 -99        6.036    1          1.33     9214.62   5.7799997E9     17.92      17.92      43.82      22.85      18.8353      -99.0        -99.0        -99.0        -99.0        18.8353             -99.0                     -99.0            62.6553     2.0             0.6993821751711348   
  18003 1080       7.63     1          1.968    14999.9   6.7910001E10    5.646      5.646      87.38      16.56      4.08963      1.87682E-7   2.48134E-7   4.08963      5.40687      1.19318             -99.0                     -99.0            91.4696     1.0             0.9552900635839666   
  18008 1060       29.64    1          1.091    7194.05   3.483E10        120.6      28.09      27.25      8.788      2.9772       7.69184E-7   1.02151E-6   3.85532      5.12003      0.947614            -99.0                     2.9772           30.2272     4.0             0.9015059284353165   
  18011 -99        2.003    0          3.202    27195.0   7.9789998E9     18.45      14.86      97.25      48.55      26.6172      -99.0        -99.0        -99.0        -99.0        26.6172             -99.0                     -99.0            123.867     2.0             0.7851162940896284   
  18021 -99        3.859    0          2.39     19051.8   2.89700004E10   25.61      25.61      126.4      61.11      5.68878      -99.0        -99.0        -99.0        -99.0        5.68878             -99.0                     -99.0            132.089     2.0             0.956930554398928    
  18022 -99        1.458    0          1.45     10263.7   1.26500004E10   2.984      2.984      18.32      12.57      2.63026      -99.0        -99.0        -99.0        -99.0        2.63026             -99.0                     -99.0            20.9503     2.0             0.8744504851959162   
  18028 -99        1.598    0          1.327    9188.67   4.591E8         0.2746     0.2746     5.626      3.521      1.25607      -99.0        -99.0        -99.0        -99.0        1.25607             -99.0                     -99.0            6.88207     2.5             0.8174865992354046   
  18035 1070       0.0      1          1.103    7293.07   3.88999987E9    0.3739     0.3739     3.514      3.514      0.667762     1.29633E-7   1.7499E-7    0.667762     0.9014       0.784543            -99.0                     -99.0            4.18176     1.0             0.8403160391796756   
  18036 1031       9.894    1          1.003    6476.49   1.52E10         2.004      2.004      18.03      1.822      4.87713      1.20061E-6   1.41854E-6   4.87713      5.76239      2.00177             -99.0                     -99.0            22.9071     1.0             0.7870922115850545   
  18044 939        11.37    1          0.595    3393.42   9.1609997E10    2.059      2.059      6.059      0.582      1.14789      1.0293E-6    1.18246E-6   1.14789      1.3187       0.0544103           -99.0                     -99.0            7.20689     1.0             0.8407232523321433   
  18051 699        3.914    1          0.321    1616.23   7.9789998E9     0.04857    0.04857    0.6297     0.1652     1.08155      4.27521E-6   3.87967E-6   1.08155      0.981487     0.172348            -99.0                     -99.0            1.71125     1.0             0.3679766252739226   
  18058 986        3.111    0          0.4342   2313.83   4.6770002E9     0.05442    0.05442    0.8555     0.275      1.22792      2.36823E-6   2.5313E-6    1.22792      1.31247      0.494613            -99.0                     -99.0            2.08342     1.0             0.41062291808660767  
  18072 1030       13.49    0          1.695    12465.8   5.2720001E10    10.94      10.94      117.8      21.35      1.43662      9.54598E-8   1.97183E-7   1.43662      2.96751      2.29287             -99.0                     -99.0            119.237     1.0             0.9879483717302515   
  18078 -99        4.487    0          2.33     18467.0   3.25099991E10   14.34      14.34      67.43      35.72      2.58244      -99.0        -99.0        -99.0        -99.0        2.58244             -99.0                     -99.0            70.0124     2.0             0.9631151053241999   
  18080 -99        1.044    0          0.3604   1851.71   6.3379999E9     0.03526    0.03526    0.3043     0.2915     0.114966     -99.0        -99.0        -99.0        -99.0        0.114966            -99.0                     -99.0            0.419266    2.0             0.7257922178283      
  18083 -99        3.307    1          0.401    2102.79   0.0             0.01714    0.01714    0.6392     0.1933     0.0698358    -99.0        -99.0        -99.0        -99.0        -99.0               0.0698358                 -99.0            0.709036    3.0             0.9015057063393114   
  18096 1001       1.768    1          1.137    7575.12   6.9500001E9     0.4641     0.4641     6.281      3.553      3.12459      5.62252E-7   6.3628E-7    3.12459      3.53599      2.08569             -99.0                     -99.0            9.40559     1.0             0.6677943648404832   
  18102 -99        1.314    0          0.4213   2231.26   5.152E8         0.1072     0.1072     2.087      1.588      0.465948     -99.0        -99.0        -99.0        -99.0        0.465948            -99.0                     -99.0            2.55295     2.5             0.8174856538514268   
  18103 -99        2.754    0          1.351    9396.67   0.0             18.91      18.91      60.86      60.86      6.64926      -99.0        -99.0        -99.0        -99.0        -99.0               6.64926                   -99.0            67.5093     3.0             0.9015054222159021   
  18105 -99        0.0      0          2.591    21029.6   7.1110003E8     5.341      5.341      27.68      27.68      6.1799       -99.0        -99.0        -99.0        -99.0        6.1799              -99.0                     -99.0            33.8599     2.5             0.8174861709573861   
  18106 992        6.02     1          1.795    13385.0   1.52E10         21.24      21.24      49.68      27.29      9.02466      5.20127E-7   7.38679E-7   9.02466      12.8167      5.5157              -99.0                     -99.0            58.7047     1.0             0.8462695491161696   
  18118 903        4.587    0          0.5087   2803.33   1.995E8         0.2694     0.09768    2.198      0.4792     1.19919      1.57563E-6   1.71217E-6   1.19919      1.3031       0.49073             -99.0                     -99.0            3.39719     1.0             0.6470053191019637   
