# ID                            RA               DEC  
  EGSIRAC_J142052.53+531150.4   215.2188948      53.1973476      
  EGSIRAC_J142052.54+530917.2   215.2189328      53.1547887      
  EGSIRAC_J142052.56+530144.3   215.2190238      53.0289935      
  EGSIRAC_J142052.56+525846.8   215.2190254      52.9796806      
  EGSIRAC_J142052.57+530435.2   215.219054       53.0764656      
  EGSIRAC_J142052.59+531157.6   215.2191391      53.1993353      
  EGSIRAC_J142052.60+530908.0   215.2191874      53.1522402      
  EGSIRAC_J142052.61+530431.4   215.2192229      53.0753995      
  EGSIRAC_J142052.62+531218.0   215.2192553      53.2050132      
  EGSIRAC_J142052.64+525939.6   215.2193713      52.994339       
  EGSIRAC_J142052.66+530816.1   215.2194564      53.137816       
  EGSIRAC_J142052.70+530952.5   215.2195851      53.1646026      
  EGSIRAC_J142052.70+525812.0   215.2195854      52.9700114      
  EGSIRAC_J142052.71+525958.2   215.219636       52.9995022      
  EGSIRAC_J142052.74+530036.2   215.2197527      53.0100572      
  EGSIRAC_J142052.74+531039.9   215.2197716      53.177767       
  EGSIRAC_J142052.75+531012.8   215.2198109      53.1702276      
  EGSIRAC_J142052.77+530745.0   215.2198882      53.1291692      
  EGSIRAC_J142052.78+530849.0   215.2199262      53.1469677      
  EGSIRAC_J142052.80+530222.6   215.2200351      53.039635       
  EGSIRAC_J142052.84+531123.4   215.2201792      53.1898498      
  EGSIRAC_J142052.84+530258.8   215.2202008      53.0496788      
  EGSIRAC_J142052.84+530453.1   215.2202039      53.0814271      
  EGSIRAC_J142052.86+530518.0   215.2202588      53.0883516      
  EGSIRAC_J142052.87+525924.3   215.2203037      52.9901051      
  EGSIRAC_J142052.87+530758.8   215.2203039      53.1330261      
  EGSIRAC_J142052.89+531211.6   215.2203928      53.203249       
  EGSIRAC_J142052.89+530612.9   215.2203994      53.1036045      
  EGSIRAC_J142052.91+530324.5   215.2204637      53.0568178      
  EGSIRAC_J142052.91+530406.1   215.2204694      53.0683721      
  EGSIRAC_J142052.92+530253.5   215.2205182      53.0482012      
  EGSIRAC_J142052.97+525856.4   215.2207418      52.9823353      
  EGSIRAC_J142053.00+531022.5   215.2208338      53.1729198      
  EGSIRAC_J142053.02+531100.3   215.2209244      53.1834178      
  EGSIRAC_J142053.03+531034.9   215.2209801      53.1763756      
  EGSIRAC_J142053.03+530547.9   215.2209839      53.0966583      
  EGSIRAC_J142053.04+530719.1   215.221004       53.1219839      
  EGSIRAC_J142053.04+530644.2   215.2210045      53.1122846      
  EGSIRAC_J142053.04+530100.9   215.2210193      53.0169241      
  EGSIRAC_J142053.05+530149.2   215.2210752      53.0303333      
  EGSIRAC_J142053.05+530730.3   215.2210798      53.1250896      
  EGSIRAC_J142053.06+531138.0   215.221102       53.193893       
  EGSIRAC_J142053.08+530410.4   215.2211986      53.0695625      
  EGSIRAC_J142053.11+530934.9   215.2212915      53.1597067      
  EGSIRAC_J142053.12+530222.9   215.2213676      53.0396985      
  EGSIRAC_J142053.13+531052.1   215.2214089      53.1811534      
  EGSIRAC_J142053.15+531012.2   215.2214792      53.1700758      
  EGSIRAC_J142053.17+531145.8   215.2215464      53.1960763      
  EGSIRAC_J142053.17+531043.1   215.2215547      53.1786568      
  EGSIRAC_J142053.17+530554.0   215.2215734      53.0983351      
  EGSIRAC_J142053.18+530504.4   215.2216071      53.0845611      
  EGSIRAC_J142053.19+530626.2   215.2216514      53.1072981      
  EGSIRAC_J142053.23+531019.5   215.221832       53.1720909      
  EGSIRAC_J142053.24+530736.4   215.2218379      53.12679        
  EGSIRAC_J142053.24+525826.1   215.2218628      52.9739432      
  EGSIRAC_J142053.26+530126.9   215.2219323      53.0241525      
  EGSIRAC_J142053.27+531221.3   215.2219882      53.2059317      
  EGSIRAC_J142053.28+531440.2   215.2220134      53.2445172      
  EGSIRAC_J142053.30+530746.1   215.2220875      53.1294883      
  EGSIRAC_J142053.30+530452.6   215.2221031      53.0812815      
  EGSIRAC_J142053.31+530420.8   215.2221315      53.0724653      
  EGSIRAC_J142053.33+525955.9   215.2222361      52.9988803      
  EGSIRAC_J142053.34+531446.5   215.2222773      53.2462531      
  EGSIRAC_J142053.34+530807.8   215.2222877      53.1355067      
  EGSIRAC_J142053.35+530428.9   215.2223032      53.0746983      
  EGSIRAC_J142053.35+530638.4   215.2223317      53.1106721      
  EGSIRAC_J142053.36+530236.7   215.2223602      53.0435522      
  EGSIRAC_J142053.37+530015.1   215.222394       53.0041964      
  EGSIRAC_J142053.37+530134.2   215.2224008      53.0261822      
  EGSIRAC_J142053.38+530403.9   215.2224277      53.0677535      
  EGSIRAC_J142053.39+530911.1   215.2224881      53.1530872      
  EGSIRAC_J142053.40+530458.6   215.2225066      53.0829548      
  EGSIRAC_J142053.40+531153.2   215.2225119      53.1981115      
  EGSIRAC_J142053.41+530043.1   215.2225642      53.0119858      
  EGSIRAC_J142053.41+530557.8   215.2225725      53.0994025      
  EGSIRAC_J142053.43+530844.0   215.2226528      53.1455756      
  EGSIRAC_J142053.44+530522.0   215.2226687      53.0894463      
  EGSIRAC_J142053.45+530539.5   215.2227294      53.0943248      
  EGSIRAC_J142053.45+530432.9   215.2227339      53.0758184      
  EGSIRAC_J142053.46+531411.6   215.2227625      53.2365823      
  EGSIRAC_J142053.47+530811.4   215.2227957      53.1365126      
  EGSIRAC_J142053.48+530814.3   215.2228541      53.1373263      
  EGSIRAC_J142053.49+530148.9   215.2228831      53.0302611      
  EGSIRAC_J142053.49+531057.7   215.2228916      53.1827108      
  EGSIRAC_J142053.49+530113.7   215.2229057      53.0204899      
  EGSIRAC_J142053.50+530536.0   215.2229502      53.0933524      
  EGSIRAC_J142053.52+530848.0   215.2230054      53.1466932      
  EGSIRAC_J142053.53+531256.8   215.2230457      53.2157885      
  EGSIRAC_J142053.53+530053.2   215.2230465      53.0147956      
  EGSIRAC_J142053.54+531011.4   215.2230848      53.1698416      
  EGSIRAC_J142053.55+530804.5   215.223134       53.1346005      
  EGSIRAC_J142053.55+525834.5   215.2231414      52.9762747      
  EGSIRAC_J142053.56+530932.1   215.2231887      53.1589188      
  EGSIRAC_J142053.56+531132.7   215.223189       53.192432       
  EGSIRAC_J142053.56+530231.6   215.2232008      53.0421276      
  EGSIRAC_J142053.58+525915.9   215.2232538      52.9877717      
  EGSIRAC_J142053.60+530656.2   215.2233606      53.1156346      
  EGSIRAC_J142053.62+530757.4   215.2234431      53.13263        
  EGSIRAC_J142053.63+525859.5   215.2234744      52.9832006      
  EGSIRAC_J142053.63+525949.5   215.2234834      52.997093       
  EGSIRAC_J142053.64+530109.0   215.223504       53.0191778      
  EGSIRAC_J142053.65+530413.1   215.2235427      53.0703135      
  EGSIRAC_J142053.65+530721.6   215.2235718      53.1226705      
  EGSIRAC_J142053.68+525841.1   215.2236722      52.9781039      
  EGSIRAC_J142053.70+531034.6   215.2237833      53.1763013      
  EGSIRAC_J142053.72+531101.8   215.2238398      53.1838539      
  EGSIRAC_J142053.72+530058.4   215.2238572      53.0162241      
  EGSIRAC_J142053.73+525938.7   215.2238873      52.9940993      
  EGSIRAC_J142053.74+530843.6   215.2239272      53.1454587      
  EGSIRAC_J142053.74+530732.5   215.223929       53.1257055      
  EGSIRAC_J142053.75+530850.3   215.2239862      53.1473247      
  EGSIRAC_J142053.75+525849.4   215.2239956      52.9804119      
  EGSIRAC_J142053.76+530631.6   215.2240039      53.1087829      
  EGSIRAC_J142053.76+530320.4   215.2240325      53.0556941      
  EGSIRAC_J142053.78+531028.1   215.2240927      53.1744727      
  EGSIRAC_J142053.78+530652.5   215.2240951      53.1145984      
  EGSIRAC_J142053.78+530901.4   215.2241004      53.1504159      
  EGSIRAC_J142053.78+525920.6   215.2241226      52.989078       
  EGSIRAC_J142053.81+531233.1   215.2242258      53.2092097      
  EGSIRAC_J142053.81+531047.9   215.2242459      53.1799884      
  EGSIRAC_J142053.82+531311.2   215.2242716      53.2198028      
  EGSIRAC_J142053.83+531044.8   215.2242954      53.179126       
  EGSIRAC_J142053.84+530048.3   215.2243559      53.0134306      
  EGSIRAC_J142053.86+525955.0   215.2244269      52.998633       
  EGSIRAC_J142053.86+530940.5   215.2244372      53.161257       
  EGSIRAC_J142053.86+525926.0   215.224449       52.9905609      
  EGSIRAC_J142053.87+530420.6   215.2244746      53.0724073      
  EGSIRAC_J142053.88+530608.1   215.2245103      53.1022602      
  EGSIRAC_J142053.90+530818.7   215.2245866      53.1385283      
  EGSIRAC_J142053.91+530743.9   215.2246578      53.1288611      
  EGSIRAC_J142053.92+531259.9   215.2247011      53.2166582      
  EGSIRAC_J142053.93+530925.1   215.2247214      53.1569925      
  EGSIRAC_J142053.95+531338.6   215.224809       53.2273977      
  EGSIRAC_J142053.95+530550.4   215.2248219      53.0973472      
  EGSIRAC_J142053.95+530857.5   215.2248251      53.149323       
  EGSIRAC_J142053.98+530209.8   215.2249218      53.0360748      
  EGSIRAC_J142053.98+530526.3   215.2249459      53.0906428      
  EGSIRAC_J142053.98+530936.2   215.2249535      53.1600651      
  EGSIRAC_J142053.99+530640.2   215.224981       53.1111747      
  EGSIRAC_J142054.00+530329.7   215.2250124      53.0582618      
  EGSIRAC_J142054.02+530905.6   215.2250924      53.151576       
  EGSIRAC_J142054.03+530619.9   215.225165       53.1055385      
  EGSIRAC_J142054.05+530216.4   215.2252193      53.0378947      
  EGSIRAC_J142054.05+530347.0   215.2252384      53.0630704      
  EGSIRAC_J142054.05+531317.9   215.2252474      53.2216433      
  EGSIRAC_J142054.07+531004.6   215.2252957      53.1679708      
  EGSIRAC_J142054.08+531100.1   215.2253364      53.1833642      
  EGSIRAC_J142054.08+530455.0   215.2253553      53.0819623      
  EGSIRAC_J142054.08+531237.6   215.2253614      53.2104514      
  EGSIRAC_J142054.09+530734.9   215.2253779      53.1263819      
  EGSIRAC_J142054.11+525945.4   215.2254971      52.9959484      
  EGSIRAC_J142054.12+530952.4   215.2255314      53.1645736      
  EGSIRAC_J142054.14+525819.6   215.2255958      52.9721116      
  EGSIRAC_J142054.15+530827.7   215.2256313      53.1410454      
  EGSIRAC_J142054.15+530425.3   215.2256333      53.0737142      
  EGSIRAC_J142054.15+531201.1   215.2256423      53.2003265      
  EGSIRAC_J142054.17+531000.2   215.2257284      53.1667479      
  EGSIRAC_J142054.17+530705.7   215.2257339      53.1182552      
  EGSIRAC_J142054.21+531446.6   215.2258924      53.246305       
  EGSIRAC_J142054.22+525921.1   215.2259482      52.9892154      
  EGSIRAC_J142054.22+530602.6   215.2259523      53.1007295      
  EGSIRAC_J142054.22+530811.5   215.2259537      53.1365511      
  EGSIRAC_J142054.23+530933.2   215.2259852      53.1592265      
  EGSIRAC_J142054.27+530335.3   215.2261459      53.0598149      
  EGSIRAC_J142054.30+530728.0   215.2262515      53.1244448      
  EGSIRAC_J142054.30+525857.1   215.2262731      52.9825467      
  EGSIRAC_J142054.30+525959.0   215.2262898      52.9997493      
  EGSIRAC_J142054.33+530102.4   215.2263931      53.0173549      
  EGSIRAC_J142054.35+531112.2   215.2264972      53.1867283      
  EGSIRAC_J142054.35+530738.0   215.2264989      53.127227       
  EGSIRAC_J142054.36+531248.2   215.226519       53.2133928      
  EGSIRAC_J142054.36+530605.9   215.226541       53.101657       
  EGSIRAC_J142054.37+530941.8   215.2265812      53.1616122      
  EGSIRAC_J142054.38+530013.9   215.2266107      53.0038775      
  EGSIRAC_J142054.40+530832.9   215.226689       53.1424905      
  EGSIRAC_J142054.42+530121.2   215.226765       53.0225587      
  EGSIRAC_J142054.43+530631.1   215.2268143      53.1086468      
  EGSIRAC_J142054.45+530842.9   215.2268986      53.145253       
  EGSIRAC_J142054.47+525937.9   215.2269588      52.9938622      
  EGSIRAC_J142054.47+525914.8   215.2269942      52.9874719      
  EGSIRAC_J142054.49+531252.9   215.2270438      53.2147141      
  EGSIRAC_J142054.49+530958.1   215.2270688      53.1661557      
  EGSIRAC_J142054.51+525910.6   215.2271429      52.986291       
  EGSIRAC_J142054.51+531208.8   215.227152       53.2024624      
  EGSIRAC_J142054.52+525859.8   215.2271741      52.983286       
  EGSIRAC_J142054.52+531115.7   215.2271865      53.1877175      
  EGSIRAC_J142054.52+530555.3   215.2272023      53.0987045      
  EGSIRAC_J142054.54+530524.6   215.2272509      53.0901941      
  EGSIRAC_J142054.56+531059.5   215.2273487      53.1832109      
  EGSIRAC_J142054.56+530802.4   215.2273502      53.1340068      
  EGSIRAC_J142054.58+531017.8   215.2274484      53.1716174      
  EGSIRAC_J142054.60+530304.2   215.2275149      53.0511908      
  EGSIRAC_J142054.60+530006.5   215.2275341      53.0018114      
  EGSIRAC_J142054.60+530457.3   215.2275413      53.0826108      
  EGSIRAC_J142054.61+531351.9   215.227573       53.2310982      
  EGSIRAC_J142054.61+530552.1   215.2275827      53.097829       
  EGSIRAC_J142054.63+530615.5   215.2276475      53.1043178      
  EGSIRAC_J142054.68+530221.7   215.227838       53.0393839      
  EGSIRAC_J142054.68+525832.8   215.2278523      52.9758029      
  EGSIRAC_J142054.69+531012.7   215.2279156      53.1702094      
  EGSIRAC_J142054.70+530048.5   215.2279211      53.0134995      
  EGSIRAC_J142054.72+531147.6   215.228014       53.1965761      
  EGSIRAC_J142054.72+525913.0   215.2280373      52.9869707      
  EGSIRAC_J142054.74+530539.9   215.2281103      53.0944267      
  EGSIRAC_J142054.76+525918.0   215.2281697      52.9883567      
  EGSIRAC_J142054.77+530110.0   215.2282323      53.0194525      
  EGSIRAC_J142054.77+530258.3   215.2282393      53.0495355      
  EGSIRAC_J142054.78+530822.8   215.2282562      53.1396752      
  EGSIRAC_J142054.78+530622.0   215.228258       53.1061136      
  EGSIRAC_J142054.78+525948.8   215.2282773      52.9969089      
  EGSIRAC_J142054.80+531224.2   215.2283372      53.2067351      
  EGSIRAC_J142054.80+531239.5   215.2283448      53.2109962      
  EGSIRAC_J142054.82+525856.4   215.2284283      52.9823382      
  EGSIRAC_J142054.82+530557.5   215.2284447      53.0993222      
  EGSIRAC_J142054.83+531045.4   215.2284817      53.1792865      
  EGSIRAC_J142054.84+530252.5   215.2285197      53.0479226      
  EGSIRAC_J142054.84+531349.7   215.2285294      53.2304925      
  EGSIRAC_J142054.85+530632.7   215.2285571      53.1090917      
  EGSIRAC_J142054.85+531112.1   215.2285807      53.1867132      
  EGSIRAC_J142054.86+531100.8   215.2286119      53.1835567      
  EGSIRAC_J142054.87+530041.7   215.2286531      53.011605       
  EGSIRAC_J142054.87+530202.3   215.2286585      53.0339972      
  EGSIRAC_J142054.90+530230.5   215.2287633      53.0418236      
  EGSIRAC_J142054.90+530141.7   215.2287798      53.0282671      
  EGSIRAC_J142054.90+530512.3   215.228787       53.0867512      
  EGSIRAC_J142054.91+530939.0   215.22883        53.1608457      
  EGSIRAC_J142054.92+530248.5   215.2288631      53.046828       
  EGSIRAC_J142054.93+530626.1   215.2289008      53.1072759      
  EGSIRAC_J142054.94+530307.7   215.2289271      53.05214        
  EGSIRAC_J142054.94+530011.6   215.2289382      53.0032448      
  EGSIRAC_J142054.96+530614.1   215.2290072      53.103937       
  EGSIRAC_J142054.97+531158.9   215.2290507      53.199715       
  EGSIRAC_J142054.97+531055.5   215.229068       53.1821033      
  EGSIRAC_J142054.99+530831.0   215.2291511      53.141972       
  EGSIRAC_J142055.01+530853.6   215.2292432      53.1482498      
  EGSIRAC_J142055.02+531230.6   215.2292717      53.2085149      
  EGSIRAC_J142055.03+530640.9   215.2293052      53.1113791      
  EGSIRAC_J142055.06+531343.3   215.229447       53.2287138      
  EGSIRAC_J142055.10+525852.1   215.2295833      52.9811629      
  EGSIRAC_J142055.11+530736.6   215.2296663      53.1268478      
  EGSIRAC_J142055.12+525959.9   215.229675       52.9999973      
  EGSIRAC_J142055.14+530755.3   215.2297564      53.1320503      
  EGSIRAC_J142055.16+530751.7   215.2298524      53.1310373      
  EGSIRAC_J142055.16+525902.6   215.2298545      52.9840564      
  EGSIRAC_J142055.16+531347.3   215.2298606      53.2298166      
  EGSIRAC_J142055.17+531030.8   215.2299109      53.1752288      
  EGSIRAC_J142055.18+530648.9   215.2299294      53.1135929      
  EGSIRAC_J142055.18+531019.4   215.2299549      53.1720735      
  EGSIRAC_J142055.22+531218.7   215.2301044      53.2052175      
  EGSIRAC_J142055.23+530048.0   215.2301435      53.0133586      
  EGSIRAC_J142055.23+531513.5   215.2301509      53.25377        
  EGSIRAC_J142055.23+530134.3   215.2301575      53.0262213      
  EGSIRAC_J142055.23+530103.2   215.2301631      53.0175737      
  EGSIRAC_J142055.25+525833.5   215.2302175      52.9759836      
  EGSIRAC_J142055.25+530807.8   215.2302476      53.135509       
  EGSIRAC_J142055.27+530909.1   215.230293       53.1525336      
  EGSIRAC_J142055.29+525930.7   215.2304042      52.9918782      
  EGSIRAC_J142055.30+530402.7   215.2304241      53.0674398      
  EGSIRAC_J142055.30+530953.3   215.2304278      53.1648314      
  EGSIRAC_J142055.30+530137.6   215.2304351      53.027136       
  EGSIRAC_J142055.31+530551.6   215.2304617      53.0976702      
  EGSIRAC_J142055.31+531200.1   215.2304793      53.2000543      
  EGSIRAC_J142055.32+531412.1   215.2305235      53.2367186      
  EGSIRAC_J142055.32+531204.9   215.2305278      53.2013806      
  EGSIRAC_J142055.33+530029.8   215.2305593      53.008302       
  EGSIRAC_J142055.35+530039.1   215.230649       53.010877       
  EGSIRAC_J142055.35+525911.0   215.2306553      52.9864106      
  EGSIRAC_J142055.36+531042.8   215.2306668      53.1785831      
  EGSIRAC_J142055.36+530123.8   215.2306683      53.0232812      
  EGSIRAC_J142055.36+530848.4   215.2306879      53.1467807      
  EGSIRAC_J142055.36+530817.4   215.2306938      53.1381785      
  EGSIRAC_J142055.36+530436.2   215.2306961      53.0767405      
  EGSIRAC_J142055.37+530628.5   215.2307467      53.1079205      
  EGSIRAC_J142055.38+530056.2   215.2307519      53.015632       
  EGSIRAC_J142055.38+530335.0   215.2307579      53.0597301      
  EGSIRAC_J142055.39+531136.0   215.2307924      53.193348       
  EGSIRAC_J142055.39+530002.8   215.2307995      53.0007922      
  EGSIRAC_J142055.39+530413.7   215.2308172      53.0704749      
  EGSIRAC_J142055.43+530508.7   215.2309586      53.0857695      
  EGSIRAC_J142055.44+530539.2   215.2310164      53.0942381      
  EGSIRAC_J142055.44+530824.5   215.2310223      53.1401453      
  EGSIRAC_J142055.44+531449.6   215.2310304      53.2471369      
  EGSIRAC_J142055.46+531324.5   215.2311188      53.2234882      
  EGSIRAC_J142055.47+525904.4   215.2311373      52.9845663      
  EGSIRAC_J142055.47+530340.0   215.2311455      53.0611129      
  EGSIRAC_J142055.48+530600.4   215.2311939      53.1001187      
  EGSIRAC_J142055.49+530527.7   215.2312455      53.0910453      
  EGSIRAC_J142055.51+530101.5   215.2313222      53.0170952      
  EGSIRAC_J142055.53+531351.8   215.2314093      53.2310817      
  EGSIRAC_J142055.54+530237.3   215.2314221      53.043702       
  EGSIRAC_J142055.54+530114.3   215.2314298      53.0206435      
  EGSIRAC_J142055.55+530621.2   215.2314822      53.1058917      
  EGSIRAC_J142055.56+530416.2   215.2315038      53.0711853      
  EGSIRAC_J142055.56+530956.3   215.2315152      53.1656392      
  EGSIRAC_J142055.57+530357.7   215.231553       53.0660316      
  EGSIRAC_J142055.57+531210.9   215.2315686      53.2030289      
  EGSIRAC_J142055.58+531156.6   215.2316103      53.1990625      
  EGSIRAC_J142055.59+530544.3   215.2316394      53.0956639      
  EGSIRAC_J142055.60+530451.7   215.2316673      53.0810427      
  EGSIRAC_J142055.60+530151.7   215.2316781      53.0310333      
  EGSIRAC_J142055.60+525915.4   215.2316843      52.9876277      
  EGSIRAC_J142055.60+530917.0   215.2317043      53.1547395      
  EGSIRAC_J142055.64+530747.0   215.2318361      53.1297318      
  EGSIRAC_J142055.64+530123.2   215.2318622      53.0231112      
  EGSIRAC_J142055.64+530702.9   215.231867       53.1174928      
  EGSIRAC_J142055.65+531115.0   215.2319009      53.1875165      
  EGSIRAC_J142055.66+530613.4   215.2319462      53.1037383      
  EGSIRAC_J142055.67+530312.8   215.2319731      53.0535669      
  EGSIRAC_J142055.67+530212.2   215.2319843      53.0367259      
  EGSIRAC_J142055.67+525908.0   215.2319876      52.9855564      
  EGSIRAC_J142055.69+530640.6   215.2320775      53.1112844      
  EGSIRAC_J142055.70+530243.3   215.2321024      53.045361       
  EGSIRAC_J142055.71+530616.4   215.2321442      53.1045831      
  EGSIRAC_J142055.72+525900.4   215.2321688      52.9834494      
  EGSIRAC_J142055.72+530457.2   215.2322039      53.0825612      
  EGSIRAC_J142055.73+530411.4   215.2322323      53.0698486      
  EGSIRAC_J142055.73+530607.0   215.2322347      53.101971       
  EGSIRAC_J142055.75+525944.4   215.2322994      52.9956761      
  EGSIRAC_J142055.75+530845.9   215.2323117      53.1460865      
  EGSIRAC_J142055.75+530138.7   215.2323219      53.0274231      
  EGSIRAC_J142055.75+530039.0   215.2323221      53.0108585      
  EGSIRAC_J142055.76+531514.9   215.2323385      53.254149       
  EGSIRAC_J142055.77+531216.2   215.2323826      53.2045159      
  EGSIRAC_J142055.78+530447.3   215.2324448      53.0798284      
  EGSIRAC_J142055.78+530050.6   215.2324457      53.0140607      
  EGSIRAC_J142055.80+531042.1   215.2325325      53.1783831      
  EGSIRAC_J142055.80+531250.8   215.2325326      53.2141128      
  EGSIRAC_J142055.82+530329.9   215.2326115      53.0583271      
  EGSIRAC_J142055.84+530723.0   215.2326785      53.123058       
  EGSIRAC_J142055.85+530634.2   215.2327485      53.1095135      
  EGSIRAC_J142055.88+530121.9   215.2328482      53.0227669      
  EGSIRAC_J142055.90+530934.1   215.2329499      53.1594749      
  EGSIRAC_J142055.91+531419.0   215.2329725      53.2386225      
  EGSIRAC_J142055.91+530808.8   215.2329766      53.1357807      
  EGSIRAC_J142055.92+530024.3   215.2330157      53.0067654      
  EGSIRAC_J142055.92+531429.2   215.2330273      53.2414473      
  EGSIRAC_J142055.92+531102.6   215.2330316      53.1840792      
  EGSIRAC_J142055.93+530501.0   215.2330518      53.083611       
  EGSIRAC_J142055.93+530133.7   215.2330621      53.0260303      
  EGSIRAC_J142055.94+525840.3   215.2331084      52.9778845      
  EGSIRAC_J142055.95+530402.6   215.2331268      53.0673922      
  EGSIRAC_J142055.95+530842.5   215.2331379      53.1451566      
  EGSIRAC_J142055.96+531252.9   215.2331714      53.2147166      
  EGSIRAC_J142055.97+530630.5   215.2332467      53.1084752      
  EGSIRAC_J142055.98+530826.7   215.2332645      53.1407737      
  EGSIRAC_J142055.98+530511.5   215.2332673      53.0865283      
  EGSIRAC_J142056.00+530425.7   215.2333517      53.0738298      
  EGSIRAC_J142056.01+530102.5   215.2333835      53.0173703      
  EGSIRAC_J142056.03+530006.3   215.2334957      53.0017556      
  EGSIRAC_J142056.05+531404.8   215.2335455      53.2346803      
  EGSIRAC_J142056.05+530906.1   215.2335461      53.1517082      
  EGSIRAC_J142056.05+530352.0   215.2335549      53.064446       
  EGSIRAC_J142056.08+531257.2   215.2337012      53.2159062      
  EGSIRAC_J142056.09+530641.2   215.2337321      53.1114534      
  EGSIRAC_J142056.09+530744.4   215.2337338      53.1290004      
  EGSIRAC_J142056.10+531038.3   215.2337511      53.1773215      
  EGSIRAC_J142056.10+530613.4   215.2337786      53.1037448      
  EGSIRAC_J142056.11+531019.4   215.2337972      53.1720799      
  EGSIRAC_J142056.12+525956.2   215.2338344      52.9989482      
  EGSIRAC_J142056.13+525905.7   215.2338894      52.9849426      
  EGSIRAC_J142056.13+530602.4   215.233892       53.1006672      
  EGSIRAC_J142056.13+531517.6   215.23391        53.2548991      
  EGSIRAC_J142056.14+525954.8   215.2339234      52.9985592      
  EGSIRAC_J142056.14+530410.0   215.2339246      53.0694477      
  EGSIRAC_J142056.14+530157.7   215.2339511      53.0327213      
  EGSIRAC_J142056.15+530953.1   215.2339624      53.1647521      
  EGSIRAC_J142056.15+530854.7   215.2339722      53.1485439      
  EGSIRAC_J142056.15+531325.4   215.2339791      53.2237306      
  EGSIRAC_J142056.16+530054.2   215.2340165      53.0150556      
  EGSIRAC_J142056.20+531426.2   215.2341976      53.240617       
  EGSIRAC_J142056.21+530207.9   215.2342488      53.0355373      
  EGSIRAC_J142056.24+531212.3   215.2343591      53.2034354      
  EGSIRAC_J142056.25+530432.0   215.23439        53.075569       
  EGSIRAC_J142056.25+530221.8   215.2344067      53.0393948      
  EGSIRAC_J142056.26+530757.6   215.2344436      53.1326729      
  EGSIRAC_J142056.27+530017.6   215.2344622      53.0049011      
  EGSIRAC_J142056.29+531154.0   215.2345678      53.1983365      
  EGSIRAC_J142056.32+531057.7   215.2346767      53.1827041      
  EGSIRAC_J142056.32+530334.9   215.2346769      53.0596974      
  EGSIRAC_J142056.33+530227.1   215.2347408      53.0408646      
  EGSIRAC_J142056.34+530930.3   215.2347516      53.1584262      
  EGSIRAC_J142056.34+530715.5   215.2347663      53.120994       
  EGSIRAC_J142056.35+531346.5   215.2347988      53.2296109      
  EGSIRAC_J142056.35+530028.5   215.2348023      53.0079292      
  EGSIRAC_J142056.37+525925.9   215.2348802      52.9905378      
  EGSIRAC_J142056.38+531358.4   215.2349447      53.2328997      
  EGSIRAC_J142056.40+531252.2   215.2350207      53.2145104      
  EGSIRAC_J142056.41+531216.6   215.2350568      53.2046208      
  EGSIRAC_J142056.41+530543.1   215.2350745      53.0953303      
  EGSIRAC_J142056.43+531437.4   215.2351538      53.2437232      
  EGSIRAC_J142056.43+530415.4   215.2351576      53.0709563      
  EGSIRAC_J142056.43+530059.8   215.2351634      53.0166135      
  EGSIRAC_J142056.44+530958.9   215.2351801      53.1663781      
  EGSIRAC_J142056.44+530721.9   215.235199       53.1227522      
  EGSIRAC_J142056.44+531007.0   215.2351992      53.1686324      
  EGSIRAC_J142056.46+530938.8   215.2352532      53.1608001      
  EGSIRAC_J142056.46+530910.2   215.2352829      53.1528342      
  EGSIRAC_J142056.47+525914.8   215.2352948      52.9874657      
  EGSIRAC_J142056.47+530321.4   215.2352975      53.0559589      
  EGSIRAC_J142056.47+531414.2   215.2352984      53.2373         
  EGSIRAC_J142056.47+530215.5   215.2353103      53.0376459      
  EGSIRAC_J142056.48+531021.5   215.2353556      53.1726568      
  EGSIRAC_J142056.48+531515.3   215.2353655      53.2542751      
  EGSIRAC_J142056.49+531248.0   215.2353777      53.2133511      
  EGSIRAC_J142056.49+530008.9   215.2353952      53.0024766      
  EGSIRAC_J142056.50+530553.4   215.2354205      53.0981712      
  EGSIRAC_J142056.50+531146.9   215.2354257      53.1963762      
  EGSIRAC_J142056.50+530235.6   215.2354437      53.0432301      
  EGSIRAC_J142056.51+530729.7   215.2354854      53.1249185      
  EGSIRAC_J142056.51+530357.8   215.2354952      53.0660717      
  EGSIRAC_J142056.52+531125.1   215.2355024      53.1903235      
  EGSIRAC_J142056.54+525854.8   215.2355986      52.9819041      
  EGSIRAC_J142056.55+530649.1   215.2356475      53.1136553      
  EGSIRAC_J142056.56+530847.5   215.2357033      53.1465495      
  EGSIRAC_J142056.58+530218.9   215.2357895      53.0386004      
  EGSIRAC_J142056.60+531521.0   215.2358592      53.25585        
  EGSIRAC_J142056.60+530142.7   215.2358656      53.0285407      
  EGSIRAC_J142056.60+530041.8   215.2358747      53.0116262      
  EGSIRAC_J142056.61+530656.5   215.2359126      53.1156984      
  EGSIRAC_J142056.65+531401.3   215.2360734      53.2337067      
  EGSIRAC_J142056.65+525940.9   215.2360765      52.9947113      
  EGSIRAC_J142056.65+530423.2   215.2360813      53.0731181      
  EGSIRAC_J142056.66+531203.6   215.2361223      53.201027       
  EGSIRAC_J142056.67+530145.3   215.2361267      53.0292561      
  EGSIRAC_J142056.67+530114.8   215.2361376      53.0207956      
  EGSIRAC_J142056.67+530545.3   215.2361502      53.0959304      
