#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
5026       189.1636200   62.2869263     2.936        -1     2.936      3.06      0.00182    0.000182    0.002541     2.8e-05    0.002753     4.7e-05     0.00306    0.000307    0.003267    0.000351     0.01316    0.003892    0.007373    0.006734      0.2046      0.3491      0.6502      0.8209         -99       1e+10         -99       1e+10         -99       1e+10       1.478       1.188         -99       1e+10    0.006826    0.002506       1.587   1.052e+10       77.65       48.93       7.382           1           0           0           0
5028       189.2757416   62.2867661    0.2537        -1    0.2537       0.3       0.3945     0.03945      0.1471     6.7e-05      0.1284     8.4e-05     0.08663    0.000413      0.2343    0.000469      0.5885      0.0162       0.462     0.02067       12.94      0.3363       22.84      0.8873       11.59       1.281       2.078       3.292         -99       1e+10         -99       1e+10         -99       1e+10      0.0336      0.0081       47.17   2.897e+10       3.436      0.2663      0.1186           1           0          -1           1
5029       189.2882080   62.2869301    0.3215        -1    0.3215       0.3      0.02421    0.002421     0.01285     3.9e-05     0.01068     6.4e-05     0.00818      0.0004     0.01187    0.000445     0.02923    0.002602     0.02045     0.00507       1.575      0.3445      0.8949       0.794         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003524    0.002527       4.709   2.818e+09      0.2779     0.06007     0.09861           1           0          -1           0
5033       189.4080658   62.2870102      1.24     0.202        -1      1.24     0.003467   0.0003467    0.008155     3.9e-05    0.008098     6.9e-05    0.006809    0.000421    0.005601     0.00048     0.02672    0.004083     0.01463    0.007419      0.1535      0.3507        1.01      0.6778         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003511    0.002706       1.553   1.101e+10       7.285       5.448      0.6614           1           0           0           0
5034       189.4519653   62.2867889      1.97     0.267        -1      1.97     0.002704   0.0002704    0.004665     3.9e-05    0.004218     6.8e-05    0.004283    0.000424    0.002509    0.000488     0.02125    0.003014   1.903e-10     0.01059      0.1614      0.3404   -0.003796      0.7908         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10     0.00438    0.004408       0.474   7.111e+09       11.46       24.18       1.612           1           0           0           0
5042       189.2119446   62.2867928     2.133        -1     2.133      2.26     0.003873   0.0003873    0.005522     3.2e-05    0.005546     5.2e-05    0.004591    0.000334    0.003648    0.000377      0.0316    0.002705    0.008366    0.007888   1.792e-05      0.3085         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004921    0.002542           0   1.127e+10       18.11       18.11       1.607           1           0          -1           0
5050       189.2059784   62.2866364    0.8309      0.02        -1      0.99        1.977      0.1977      0.8292    0.000139      0.5849    0.000125      0.3924    0.000385      0.2275    0.000384     0.02898    0.002794     0.04909     0.00686   1.792e-05      0.2983         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.003626    0.002555           0   6.486e+12     0.08414     0.08414   1.297e-05           1           0           0           0
5055       189.3976288   62.2864685     0.639        -1     0.639      0.76      0.04406    0.004406     0.04581     4.9e-05     0.03272     7.4e-05     0.03589    0.000418     0.02912     0.00048      0.2009    0.006764      0.1465    0.008293       3.897      0.3506       8.488      0.7924       8.767       1.057        3.01       2.168         -99       1e+10         -99       1e+10         -99       1e+10      0.0164      0.0029       17.58   2.051e+10       11.63      0.6616      0.5671           1           0          -1           1
5057       189.4230194   62.2863083      2.19     0.287        -1      2.19     0.001941   0.0001941    0.002901     3.8e-05    0.002929     6.8e-05    0.003596    0.000419    0.001796    0.000485     0.02014    0.003615   1.903e-10    0.007439      0.1644      0.3444      0.5543      0.6579         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001262    0.002726       0.968   9.593e+09       14.42        14.9       1.503           1           0           0           0
5064       189.5530243   62.2859154    0.4067      0.08        -1      0.37      0.01038    0.001038    0.007641     7.2e-05    0.007248    0.000111    0.008269    0.000952    0.008789    0.000798     0.09121     0.01015         -99       1e+10      0.9681      0.4278     0.01549       1.212         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.004815    0.003065       2.263   6.165e+08      0.9934      0.6532       1.611           0           0           0           0
5067       189.1758118   62.2864342     2.046     0.116        -1      2.22     0.005916   0.0005916     0.01241     3.2e-05      0.0153       5e-05     0.02124    0.000311     0.03094    0.000353      0.1096    0.005689     0.04977    0.006205       1.735      0.3829        3.58      0.9007       3.043       3.796       2.135       6.511         -99       1e+10      0.8057        2.76    2.13e-10       1.275      0.0149      0.0026       6.095   3.034e+10       91.28       30.39       3.009           1           0          -1           1
5070       189.1802368   62.2866364     0.061      0.06        -1      0.03    6.081e-05   6.081e-06    0.000406     2.8e-05    0.000608     4.7e-05    0.000468    0.000308    0.002685    0.000353     0.01529    0.005082     0.01749    0.006802      0.2938      0.4081         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   6.261e-05    0.002551        0.72   4.677e+04     0.01166     0.01619       249.3           1           0           0           0
5080       189.3502197   62.2857628     1.249        -1     1.249       1.2      0.00597    0.000597    0.009658     3.9e-05    0.008771     6.5e-05    0.006288    0.000389    0.006755    0.000451     0.03474    0.003887     0.03999    0.006502      0.3501      0.3266       2.697      0.6748       1.547        2.55         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002004    0.002658       4.182   8.165e+09       9.521       2.277       1.166           1           0          -1           0
5089       189.0874176   62.2860031     1.988        -1     1.988      2.14     0.007178   0.0007178     0.01496     3.9e-05     0.01884     5.9e-05      0.0251    0.000386     0.01893    0.000423      0.2777     0.01464     0.01666     0.01331       3.705      0.7024       5.227       2.165       9.875       4.185        25.6       8.817       8.809       9.002       4.763       2.027         -99       1e+10      0.0413       0.004       7.357   3.251e+10       196.4        26.7       6.042           1           0           0           1
5090       189.0886078   62.2856178     2.325     0.283        -1      2.31     0.005058   0.0005058     0.01438     3.8e-05     0.01955     5.9e-05     0.02605    0.000375     0.01954    0.000417      0.1114     0.01565     0.03292     0.01437      0.5689      0.7746       9.837       2.297       19.88       4.838       2.849       8.741       14.55       8.908       3.215       2.074       1.339      0.6877      0.1486      0.0041       6.689   1.355e+11         436       130.5       3.218           1           1           0           1
5095       189.3581543   62.2861481     1.808        -1     1.808      1.82     0.003664   0.0003664    0.006947     3.7e-05    0.006952     6.6e-05    0.006531    0.000399    0.006404    0.000459     0.04629     0.00618   1.903e-10    0.007118      0.5546      0.8362       2.125       2.863         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10  -0.0003084    0.002601       0.995   7.797e+09        13.3       13.37       1.706           1           0           0           0
5097       189.5183868   62.2857895    0.4844        -1    0.4844      0.48       0.1096     0.01096     0.08348     6.1e-05     0.06815     8.5e-05     0.05812    0.000519     0.07663    0.000543      0.2062    0.009831      0.1783     0.01018       4.646      0.4271        3.83       1.672       12.62       3.944       5.062       5.717         -99       1e+10         -99       1e+10         -99       1e+10     0.01642    0.003101        11.6   4.285e+10       4.833      0.7809      0.1128           1           0          -1           1
