# id    ra            dec          zSpec    zQuality   zssn  
  2569  189.500946    62.3225212   -1.0     -99        -99   
  2574  189.5046997   62.3224182   -1.0     -99        -99   
  2577  189.2055969   62.3225136   -1.0     -99        -99   
  2578  189.3150787   62.3224373   -1.0     -99        -99   
  2587  189.240448    62.3223534   -1.0     -99        -99   
  2588  189.2453461   62.3223457   -1.0     -99        -99   
  2591  189.3180389   62.3223419   2.123    1          85    
  2592  189.3670044   62.3222733   -1.0     -99        -99   
  2594  189.4189301   62.3213234   1.152    1          21    
  2596  189.4526978   62.3221245   2.179    2          72    
  2605  189.4139709   62.3220024   -1.0     -99        -99   
  2608  189.4633942   62.3219566   1.255    1          72    
  2615  189.2810669   62.3219948   0.944    -1         81    
  2619  189.4067841   62.3218727   -1.0     -99        -99   
  2622  189.4286346   62.3190842   -1.0     -999       -99   
  2625  189.3971558   62.3216324   0.8352   1          21    
  2643  189.3103485   62.3213272   -1.0     -99        -99   
  2648  189.1555939   62.3213272   -1.0     -99        -99   
  2652  189.3155365   62.3212318   1.224    1          72    
  2655  189.4661407   62.3211403   -1.0     -99        -99   
  2660  189.2458038   62.3210983   0.8751   1          21    
  2667  189.1730957   62.3209267   1.26     1          72    
  2668  189.1734009   62.3202171   -1.0     -99        -99   
  2670  189.1781158   62.3209076   0.947    -1         81    
  2671  189.3385468   62.3209801   0.2311   1          21    
  2674  189.4325867   62.3209686   -1.0     -99        -99   
  2677  189.4550781   62.3207359   2.197    1          72    
  2681  189.215744    62.3208618   -1.0     -99        -99   
  2682  189.280777    62.3208733   0.946    2          72    
  2683  189.3574829   62.3205948   -1.0     -99        -99   
  2687  189.4621429   62.3202248   0.3565   1          23    
  2697  189.1904602   62.3205147   -1.0     -99        -99   
  2705  189.3118439   62.3202515   -1.0     -99        -99   
  2715  189.1661224   62.3198547   -1.0     -99        -99   
  2716  189.1850128   62.3198662   -1.0     -99        -99   
  2720  189.3094482   62.3200684   1.224    -1         81    
  2722  189.3471985   62.3199005   -1.0     -99        -99   
  2725  189.4727173   62.319664    -1.0     -99        -99   
  2728  189.1041412   62.3197784   -1.0     2          72    
  2738  189.3859711   62.3196411   1.987    1          34    
  2739  189.4654694   62.3194656   0.972    1          72    
  2740  189.4864655   62.3195534   -1.0     -99        -99   
  2741  189.4847717   62.319294    -1.0     -99        -99   
  2746  189.1634674   62.3196487   1.221    1          72    
  2758  189.1568909   62.3192825   -1.0     -99        -99   
  2767  189.3901672   62.3191948   1.346    1          72    
  2769  189.45755     62.3190727   -1.0     -99        -99   
  2776  189.3559875   62.3189011   0.2111   1          21    
  2778  189.4197693   62.3190422   -1.0     -99        -99   
  2785  189.4502258   62.3188248   -1.0     -99        -99   
  2794  189.430954    62.3187027   -1.0     -999       -99   
  2805  189.437973    62.3184204   -1.0     -99        -99   
  2806  189.1208191   62.3184166   -1.0     -99        -99   
  2813  189.4477997   62.3182869   -1.0     -99        -99   
  2818  189.4276886   62.3181458   -1.0     -99        -99   
  2822  189.5064697   62.3179398   -1.0     -99        -99   
  2825  189.1503448   62.3181114   0.6809   1          21    
  2831  189.3504944   62.3180542   2.094    1          34    
  2841  189.4226379   62.3177338   -1.0     -99        -99   
  2856  189.1324005   62.3175354   -1.0     -99        -99   
  2870  189.0948334   62.3174629   -1.0     -99        -99   
  2874  189.3348389   62.3173943   1.599    1          72    
  2877  189.1113739   62.317215    1.363    1          72    
  2878  189.1639557   62.3171883   0.9544   -1         81    
  2880  189.3049927   62.3171768   -1.0     -99        -99   
  2884  189.4786072   62.3171349   -1.0     -99        -99   
  2888  189.3371429   62.3170357   0.748    1          72    
  2890  189.4292297   62.3168831   -1.0     -1         81    
  2893  189.1891327   62.3169327   0.4545   1          21    
  2895  189.3170013   62.3169136   1.027    -1         81    
  2896  189.3426666   62.3168945   2.478    1          72    
  2901  189.2198639   62.3168144   -1.0     -99        -99   
  2920  189.4757385   62.3163986   -1.0     -99        -99   
  2925  189.0864563   62.3167152   -1.0     -99        -99   
  2947  189.3101807   62.3161659   0.4971   1          25    
  2957  189.1782837   62.3156967   -1.0     -99        -99   
  2973  189.3587494   62.3157539   -1.0     -99        -99   
  2979  189.2627716   62.31567     0.875    1          72    
  2992  189.2134857   62.3154755   1.411    -1         81    
  2994  189.3244781   62.3154221   2.234    1          72    
  3001  189.5335388   62.3150635   -1.0     -99        -99   
  3012  189.3679962   62.3152504   1.459    1          47    
  3022  189.418396    62.314888    0.955    -1         81    
  3028  189.1212158   62.3149376   -1.0     -99        -99   
  3029  189.1499939   62.3149605   -1.0     -99        -99   
  3037  189.1104126   62.3146629   0.454    1          72    
  3039  189.2345581   62.3147469   0.2535   1          21    
  3063  189.1754608   62.3143311   0.2544   -1         81    
  3066  189.2191467   62.3143501   -1.0     -99        -99   
  3069  189.2731018   62.3142242   -1.0     -1         81    
  3071  189.2822571   62.3142624   0.2009   1          25    
  3074  189.4619141   62.3140488   -1.0     -99        -99   
  3075  189.4666901   62.313942    0.5706   1          21    
  3078  189.1970673   62.3141785   -1.0     3          72    
  3081  189.4221649   62.3140678   0.8      -1         81    
  3083  189.1415558   62.3138771   -1.0     -99        -99   
  3084  189.2968597   62.3139153   0.4728   1          21    
  3085  189.3236389   62.3139915   0.8354   -1         81    
  3087  189.3562317   62.3138924   0.8409   1          21    
  3089  189.4555817   62.3138199   -1.0     -99        -99   
  3093  189.1894836   62.3137016   -1.0     -99        -99   
  3099  189.5117798   62.3135033   -1.0     -99        -99   
  3101  189.0984039   62.3135185   -1.0     -99        -99   
  3103  189.1452484   62.3135948   -1.0     -99        -99   
  3112  189.2052002   62.3134384   0.5951   1          21    
  3114  189.254776    62.3137054   -1.0     -999       -99   
  3119  189.5370789   62.3132324   0.972    1          72    
  3121  189.2569427   62.3136406   0.2314   1          21    
  3125  189.532608    62.3130493   -1.0     -99        -99   
  3140  189.1337891   62.31287     -1.0     -99        -99   
  3143  189.3908539   62.3128967   2.005    1          34    
  3145  189.5278168   62.312664    0.3      1          72    
  3165  189.4868622   62.3124161   -1.0     -99        -99   
  3171  189.1572113   62.3124619   0.6817   1          21    
  3188  189.4201508   62.3123245   -1.0     -99        -99   
  3196  189.2563171   62.3118629   0.233    -1         81    
  3207  189.2007141   62.3119354   -1.0     -99        -99   
  3220  189.4764099   62.3115959   -1.0     -99        -99   
  3229  189.243576    62.3116417   1.011    1          72    
  3236  189.3816986   62.3115425   -1.0     -99        -99   
  3247  189.3389587   62.3114166   -1.0     -99        -99   
  3263  189.1470337   62.3111649   -1.0     -99        -99   
  3265  189.4135895   62.311039    -1.0     -99        -99   
  3267  189.0781097   62.3110046   -1.0     -99        -99   
  3276  189.3112183   62.3109398   -1.0     2          72    
  3280  189.3697968   62.3109016   0.519    -1         81    
  3281  189.4212189   62.3108292   0.5712   1          21    
  3288  189.2592926   62.3110809   -1.0     -999       -99   
  3289  189.3438416   62.3105965   -1.0     3          72    
  3296  189.1867828   62.3105125   1.684    1          34    
  3304  189.0984802   62.3102722   1.013    1          72    
  3306  189.3320465   62.3103409   1.5198   1          103   
  3307  189.407547    62.3103027   -1.0     -99        -99   
  3310  189.108078    62.3101845   -1.0     -99        -99   
  3316  189.2252655   62.3104515   -1.0     -99        -99   
  3326  189.3038025   62.3103104   -1.0     -99        -99   
  3332  189.4965973   62.3098984   1.256    2          23    
  3337  189.1703033   62.3100319   0.945    -1         81    
  3347  189.5167389   62.3096352   0.895    1          72    
  3349  189.1902008   62.3097801   0.5873   1          21    
  3355  189.3914795   62.3096771   -1.0     2          72    
  3358  189.5048828   62.3095627   -1.0     -99        -99   
  3367  189.4043884   62.3094978   -1.0     -99        -99   
  3376  189.3501587   62.3092918   -1.0     3          72    
  3380  189.5022583   62.309082    -1.0     -99        -99   
  3393  189.444809    62.3092117   -1.0     -99        -99   
  3401  189.1567993   62.3083763   0.947    -1         81    
  3403  189.1689758   62.3091431   1.146    -1         81    
  3413  189.0685425   62.3091927   -1.0     -99        -99   
  3417  189.2471466   62.3089905   -1.0     -99        -99   
  3429  189.2853394   62.3089066   -1.0     -99        -99   
  3441  189.4971466   62.3083191   -1.0     -99        -99   
  3442  189.5058441   62.3083382   -1.0     -99        -99   
  3444  189.1030273   62.3084335   -1.0     -99        -99   
  3452  189.4034729   62.3084259   -1.0     -99        -99   
  3455  189.4333191   62.3083382   -1.0     -99        -99   
  3460  189.0900269   62.3081779   -1.0     -99        -99   
  3463  189.1620941   62.3082199   -1.0     -99        -99   
  3484  189.1718597   62.3079376   0.8471   1          21    
  3487  189.2567749   62.3082199   -1.0     -99        -99   
  3492  189.3713531   62.3078651   -1.0     -99        -99   
  3500  189.2000427   62.3077774   0.9304   -1         81    
  3526  189.3605804   62.3073006   0.4381   1          21    
  3527  189.390976    62.3072357   0.5637   1          21    
  3532  189.3077393   62.3073006   -1.0     -99        -99   
  3535  189.3401794   62.3076057   -1.0     -99        -99   
  3560  189.2727509   62.3069458   1.018    1          72    
  3568  189.170105    62.3067474   -1.0     -99        -99   
  3570  189.2293854   62.3068275   0.516    1          21    
  3572  189.3201294   62.3067284   0.8391   1          21    
  3584  189.2552338   62.3064194   0.9418   1          21    
  3587  189.3642883   62.3064613   -1.0     -99        -99   
  3588  189.4333649   62.3063469   0.553    1          72    
  3595  189.0953979   62.3063164   -1.0     -99        -99   
  3620  189.4546051   62.3056755   0.9131   1          25    
  3626  189.132431    62.3057442   0.9434   1          21    
  3627  189.1776886   62.305748    1.14     -1         81    
  3638  189.2602539   62.3056335   0.7669   1          21    
  3648  189.1277161   62.3054733   0.641    1          72    
  3651  189.1697083   62.3054848   -1.0     -99        -99   
  3652  189.2193298   62.305439    -1.0     -99        -99   
  3654  189.3214874   62.3054771   -1.0     -99        -99   
  3658  189.5130463   62.3050613   0.8      1          72    
  3661  189.1664734   62.3054962   -1.0     -99        -99   
  3668  189.546402    62.3050995   0.855    1          102   
  3676  189.3351593   62.3051682   -1.0     -99        -99   
  3677  189.3519592   62.305088    -1.0     -99        -99   
  3679  189.1249237   62.3049355   0.5032   1          21    
  3680  189.1351624   62.3048859   -1.0     -99        -99   
  3686  189.0863953   62.3047714   0.639    1          72    
  3696  189.4408417   62.3046379   1.364    1          21    
  3699  189.5227661   62.3045769   -1.0     -99        -99   
  3703  189.4311371   62.3044968   -1.0     -99        -99   
  3704  189.4634094   62.3044891   -1.0     -99        -99   
  3709  189.1039124   62.3045349   -1.0     -99        -99   
  3712  189.1882019   62.3044624   1.45     -1         81    
  3718  189.52034     62.3041801   -1.0     -99        -99   
  3721  189.1421661   62.3043442   1.014    -1         81    
  3739  189.2014313   62.3040924   0.6333   1          21    
  3742  189.256958    62.3039932   0.4375   1          21    
