#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
           2625        2.76587        2.71455        2.71447        2.70922
           2643        2.74051        2.68506        2.68407        2.69182
           2648       0.720828        0.67481        0.67494       0.667393
           2652       0.381796       0.351009       0.351146       0.361561
           2655      0.0249938      0.0249938      0.0249938      0.0249938
           2660       0.357958       0.299697       0.299824       0.316556
           2667        1.50602        1.50417        1.50428        1.50706
           2668       0.234332        0.25988        0.25982       0.262376
           2670       0.985898       0.947157         0.9473       0.941696
           2671        0.45902       0.421801       0.421006       0.405598
           2674    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2677    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2681        0.01577        0.01577        0.01577        0.01577
           2682       0.941525       0.914471       0.914531       0.931557
           2683        0.45902       0.417174       0.417141       0.417757
           2687        1.22979        1.18687        1.18627        1.20206
           2697       0.827622       0.784457        0.78433       0.771138
           2705    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2715        1.03236        1.00864        1.00864        1.02549
           2716    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2720       0.890906       0.860302         0.8594       0.862881
           2722       0.181064       0.148365       0.148487       0.136653
           2725       0.531902       0.483825       0.483831       0.468423
           2728        5.67325        5.63599        5.63445        5.61904
           2738        1.31169        1.24519        1.24525        1.24086
           2739        2.05983        2.00423        2.00237        2.01719
           2740       0.616356       0.610681       0.610102       0.619581
           2741       0.489589       0.493032       0.492961       0.502439
           2746        3.78296        3.73123        3.73068        3.74767
           2758    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2767        1.12158        1.06416        1.06415        1.05975
           2769       0.025694     -0.0221428     -0.0221428     -0.0221428
           2776       0.551864       0.487135       0.486245       0.487713
           2778    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2785    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2794       0.259318       0.249198       0.249062       0.256639
           2805    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2806        1.33608        1.30034        1.30024        1.28484
           2813        0.99502       0.948415       0.947474       0.964287
           2818        4.85101        4.76568        4.76579         4.7531
           2822       0.907469       0.863326       0.863162       0.847754
           2825        1.42506        1.37925        1.37931        1.36391
           2831       0.522194       0.482825         0.4826       0.471984
           2841         4.5902        4.50533        4.50547        4.50744
           2856         1.0711        1.03086        1.03099        1.01558
           2870       0.812516       0.774743       0.773793       0.758385
           2874        2.04095        2.00887        2.00804        2.02506
           2877       0.669625       0.628052       0.628156        0.61462
           2878        2.25856         2.2178        2.21612        2.20421
           2880    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2884    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
           2888       0.243126         0.2285       0.225791       0.242705
           2890        1.16368        1.15773        1.15769        1.17434
           2893        6.33624        6.30376        6.30331        6.28791
           2895       0.663486       0.628481       0.627752       0.612344
