#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
503      0.1434     0.09406      0.5722      0.4378        1.56       1.361       2.436       2.233       2.284       2.117        1.55       1.444      0.4535      0.4241      0.1769      0.1656      0.1588      0.1481      0.1394      0.1293     0.03018     0.02825     0.02784     0.02605    0.004467    0.004163
505      0.1741     0.09445      0.3975      0.2216       1.703       1.148       3.252       2.192       3.656       2.533       2.877       2.025       1.031      0.7326      0.4336      0.3088      0.3904      0.2718      0.3438       0.232     0.07568     0.05403     0.06979     0.04982    0.005768    0.003887
506      0.3061      0.2569      0.4748      0.3599       0.839      0.6131       1.279       1.136        1.59       1.528       1.471       1.451      0.6549      0.6511      0.2994       0.298      0.2716      0.2703      0.2408      0.2396     0.05507     0.05483     0.05086     0.05064    0.002427     0.00199
509       1.059      0.7384       1.733       1.038       2.032       1.209       1.558       1.129      0.8467      0.6573      0.3377      0.2731     0.06932     0.05778     0.02629      0.0221     0.02362     0.01966     0.02076     0.01703    0.004625    0.003881    0.004278    0.003586    0.006542    0.003858
510       3.812      0.0925        8.13      0.2445       12.54         0.4       9.869      0.3215       5.247       0.171       2.091      0.0685      0.4062     0.01325      0.1501     0.00485      0.1346     -0.0031       0.118    -0.01165     0.02596    0.000855       0.024    0.000785     0.03421     0.00112
512      0.4191      0.1512      0.9551      0.3859       1.945       0.571       2.167       0.703       1.524      0.5807      0.7102      0.3088      0.1591     0.08047     0.06046     0.03174     0.05433     0.02711     0.04775     0.02212     0.01068    0.005779    0.009869    0.005341    0.004951    0.001525
516      0.6542      0.5079      0.9369      0.5811       3.061        2.09        8.84        4.53       15.42       2.485       19.48       4.425       16.48       10.02       11.32       8.406       10.71       7.926       9.972       7.341       3.399       2.871       3.181       2.694     0.02452    0.000325
521      0.5249      0.1656       1.221      0.4581       2.419       0.649       2.548      0.5955       1.667       0.396      0.7775      0.2285      0.1676     0.05875     0.06314     0.02334      0.0567     0.01897     0.04979     0.01429     0.01107    0.004268     0.01022    0.003954     0.00612    0.001758
530      0.6001      0.2196       1.142      0.4682       1.853      0.7915       1.672      0.8499       0.963       0.526      0.4083      0.2341     0.08488     0.05062     0.03216     0.01941      0.0289     0.01681     0.02541     0.01401    0.005611    0.003447    0.005185    0.003184    0.004487    0.001989
532       2.321      0.4715       5.112       1.225       10.12       1.556       10.49       1.972       6.882       1.712       3.205       0.943      0.6857      0.2303      0.2584      0.0904      0.2321     0.07275      0.2039     0.05385     0.04526     0.01647     0.04181     0.01519     0.02524    0.004085
533      0.2611       0.195      0.5852      0.4738      0.9455      0.7195      0.7934      0.5515      0.4639      0.3126      0.1948      0.1296     0.03776     0.02487     0.01369    0.008977     0.01225    0.007782     0.01072    0.006511    0.002326    0.001522    0.002144     0.00141    0.002527    0.001992
540       0.348      0.1943       0.836       0.418       2.015        1.38        2.78       2.127       2.575       2.036       1.745       1.404       0.535      0.4436      0.2122      0.1775      0.1908      0.1579      0.1678      0.1367     0.03695     0.03099     0.03412     0.02862    0.004675    0.003692
541      0.8603      0.2527       1.906       0.534       3.363       0.674       2.951       0.771       1.807       0.612      0.8105      0.3206      0.1713     0.07628     0.06489     0.02995     0.05832     0.02519     0.05128     0.02008     0.01141    0.005435     0.01054    0.005017    0.008859    0.001782
546      0.8403      0.2918       1.791       0.703       7.292       2.163       14.42        2.55       16.41        2.46       14.01       3.325       5.572       2.154        2.45       1.079       2.218      0.9145       1.961       0.733      0.4424      0.2063      0.4084      0.1906      0.0261     0.00375
547      0.9809      0.4371       2.141      0.8365       7.396       1.887       13.64        2.47       14.75        3.49       11.66       3.322       3.953       1.457       1.617      0.6513       1.455      0.5393       1.281      0.4183      0.2827      0.1184      0.2609      0.1093     0.02431     0.00373
548      0.7609     0.03015       2.558      0.2365       6.968       0.354       9.868       0.552       8.554      0.9025       4.816       0.695       1.223       0.222       0.465     0.09065      0.4174     0.06245      0.3665     0.03225     0.08073     0.01678     0.07456     0.01552     0.01947      0.0004
550      0.3694      0.2402      0.9245      0.6665       1.679       1.067       1.572      0.8299       1.026        0.49      0.4996      0.2595      0.1117      0.0623     0.04182     0.02371     0.03752     0.02036     0.03292     0.01676    0.007257    0.004163    0.006698    0.003842    0.004366     0.00283
552       1.304      0.3681       2.875       0.566       4.992       1.373       4.078       1.558       2.256      0.9825      0.9137      0.4333      0.1879     0.09537     0.07123     0.03687     0.06402     0.03144     0.05627     0.02559     0.01251    0.006533     0.01157    0.006034     0.01203    0.002296
554      0.8629      0.6141       1.557       1.072       1.952       1.119       1.492      0.8239      0.8817      0.5193      0.3819       0.235     0.07946     0.05174     0.03002        0.02     0.02698     0.01748     0.02371     0.01477    0.005276    0.003554    0.004876    0.003281    0.005935    0.003952
559       2.329      0.6965       6.087       1.123       10.94       1.909       10.34       2.945         6.9       2.571        3.16       1.338      0.6681      0.3141       0.244      0.1158      0.2183     0.09685       0.191     0.07675     0.04122     0.01946     0.03803     0.01797     0.02863     0.00444
561      0.4159      0.2687      0.9782      0.7608       1.874       1.459       2.087       1.608        1.73        1.39      0.9557      0.8034      0.2401      0.2088     0.09161      0.0801     0.08231      0.0714     0.07231     0.06204     0.01603     0.01406     0.01481     0.01299    0.004723    0.003765
562      0.1642     0.08138      0.3761      0.1969       1.316       1.017       2.231       1.897       2.258       1.958       1.639       1.432      0.5535      0.4895      0.2315      0.2059      0.2086      0.1843      0.1838       0.161     0.04089     0.03647     0.03774     0.03366    0.003846    0.003349
564       1.375           0       3.463           0       18.46           0       59.38           0       87.98           0       88.81           0       45.66           0       21.87           0       19.98      -0.945       17.87          -2       4.191           0        3.87           0      0.1213           0
581      0.2794      0.2017      0.7595      0.6225       1.506       1.211       1.611       1.277       1.163      0.9404      0.5584      0.4606      0.1231      0.1033     0.04514     0.03791      0.0404     0.03356     0.03536     0.02892    0.007812    0.006578    0.007215    0.006074    0.003844    0.003138
593       1.361      0.5172       3.513       1.255       7.417       1.431       9.586       2.434       7.853       3.006       4.254       2.049       1.055      0.5918      0.4009      0.2319        0.36      0.1998      0.3161      0.1654     0.07028     0.04172     0.06493     0.03857     0.01938     0.00343
597      0.1119     0.01015      0.4378      0.0806       1.593      0.1295       2.579       0.494       2.427       0.673       1.627      0.5975       0.478      0.2131      0.1868     0.08744      0.1677     0.07354      0.1472     0.05854     0.03188     0.01511     0.02941     0.01394    0.004845     0.00071
598      0.7229      0.1313       2.079        0.55       4.897      0.9025       5.782       1.312       4.459         1.2       2.224      0.6685      0.5081      0.1676      0.1905      0.0647      0.1709     0.05165      0.1499     0.03765     0.03302     0.01148     0.03049      0.0106     0.01282    0.002175
604       0.924       0.548        1.78      0.9106       2.219       1.056       1.411      0.8102      0.7744      0.5105      0.3273      0.2376     0.06859     0.05261     0.02603     0.02023     0.02339      0.0179     0.02057      0.0154    0.004611    0.003571    0.004263    0.003294    0.007326    0.002994
606      0.3392      0.1163      0.7594      0.3267       1.447      0.5018       1.486      0.4735      0.9444      0.3177      0.4356      0.1673     0.09366     0.04084     0.03529       0.016      0.0317      0.0134     0.02784     0.01062    0.006188    0.002902    0.005712    0.002682    0.003653    0.001362
620      0.9821      0.4579       1.893      0.8545       3.296       1.243       3.111       1.347        1.93      0.9668      0.8741        0.48      0.1863      0.1099     0.07082     0.04269     0.06366     0.03698     0.05597     0.03086     0.01246    0.007696     0.01151    0.007107    0.008407    0.003503
621      0.7003      0.3818       1.586        0.75       4.997       1.721       8.485       2.235       9.142       3.108       7.112       2.811       2.354       1.165      0.9592      0.5059      0.8633      0.4334      0.7598      0.3549      0.1678     0.09084      0.1548     0.08388     0.01538     0.00375
622      0.3761      0.2634       1.001      0.7963       1.987       1.536       2.166       1.645       1.575       1.219      0.7611      0.6039      0.1735      0.1416      0.0659     0.05421     0.05919     0.04811     0.05195     0.04152      0.0115    0.009506     0.01063    0.008782    0.005025    0.003936
628      0.2271     0.06735      0.5808      0.2573       1.232      0.5033       1.452      0.5565       1.093      0.4223       0.526      0.2189      0.1161     0.05138     0.04338     0.01956     0.03891     0.01633     0.03414     0.01287    0.007514    0.003436    0.006937    0.003172    0.003123    0.001342
631      0.9222      0.2679       2.572      0.5175       5.364       1.209       5.525       1.893       3.925       1.645        1.89      0.9009      0.4179      0.2197      0.1533     0.08138      0.1372     0.06908      0.1201     0.05598     0.02586     0.01368     0.02387     0.01262     0.01386     0.00306
637       1.363      0.8381       2.329       1.153       3.224       1.697       2.593       1.756       1.437       1.061      0.5842      0.4538      0.1208     0.09742     0.04588     0.03741     0.04124     0.03321     0.03626      0.0287     0.00808    0.006591    0.007472    0.006088    0.008798    0.004062
638       1.829      0.1365       3.941       0.327        6.26       0.538       5.057       0.438       2.732       0.237       1.104       0.096      0.2155      0.0187     0.07963     0.00691     0.07143     0.00245     0.06266   -0.002315     0.01377      0.0012     0.01272    0.001105     0.01687    0.001465
