#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
502     0.08828     0.04363      0.2164      0.0951      0.5324       0.295      0.9767      0.7343       1.057       0.865      0.8118      0.6962      0.2706      0.2397      0.1101     0.09835     0.09919       0.088      0.0873     0.07676     0.01931     0.01726     0.01782     0.01593    0.001694    0.001396
503     0.09051     0.04028       0.202      0.0653      0.5433      0.2794      0.8794      0.6136      0.9142      0.7058      0.6801      0.5529      0.2175      0.1833     0.08724     0.07416     0.07848     0.06606     0.06906     0.05736     0.01522     0.01295     0.01405     0.01195    0.001505    0.001185
505       0.122     0.06054      0.2903      0.1467      0.9209      0.4241       1.678      0.8511       1.924       1.075       1.553      0.9081      0.5612      0.3328      0.2413      0.1457      0.2177      0.1268       0.192      0.1063     0.04302     0.02629      0.0397     0.02427    0.002948    0.001667
506      0.3141      0.2538      0.4831      0.3591       0.586      0.2953      0.7016      0.5234      0.6511       0.574       0.504      0.4781      0.1892      0.1846     0.08159     0.07991      0.0736     0.07201     0.06486     0.06336     0.01439     0.01408     0.01328     0.01299    0.001846    0.001338
509      0.7974      0.4396       1.268      0.6005       1.956       1.069       1.507       0.999      0.8135      0.5895       0.323      0.2465     0.06608     0.05242     0.02504     0.02008      0.0225     0.01779     0.01977     0.01534    0.004398     0.00353     0.00407    0.003261    0.004638    0.002238
510        3.25      0.6365       6.821       0.702        11.8        0.74       10.56       1.977       6.068       1.515       2.575      0.7635      0.5313      0.1791      0.2004      0.0703      0.1801      0.0567      0.1583     0.04205     0.03505     0.01274     0.03239     0.01176      0.0296     0.00132
512      0.4312      0.1351      0.9899      0.3421       2.023       0.489       2.216      0.6135         1.5      0.5511      0.7212      0.3178      0.1627     0.08362     0.06184     0.03295     0.05556     0.02819     0.04883     0.02307     0.01091    0.006006     0.01008    0.005547    0.005092    0.001344
516      0.2576     0.05195      0.4208      0.0982       1.099      0.2236       4.025       0.552       12.39       0.655       22.84        0.32        27.2        1.18       20.72       1.385       19.78        0.92       18.61       0.335       6.561      0.6945       6.143      0.6595     0.02392    0.000315
521      0.4225     0.02945      0.9531      0.1419       2.131        0.32       2.465      0.4445       1.731      0.3645      0.8387      0.1963      0.1855      0.0475     0.07043     0.01857     0.06329     0.01408     0.05562     0.00925     0.01243    0.003364     0.01145    0.003131    0.005269   0.0008945
530       0.673      0.1924       1.315      0.4045       2.226      0.8335       2.012       0.922       1.158      0.5773      0.4901      0.2587      0.1018     0.05624     0.03852     0.02159     0.03463     0.01856     0.03044      0.0153    0.006738    0.003842    0.006228    0.003551    0.005351    0.001888
532       2.278      0.2345       5.014      0.2275       10.94        0.24       11.99         0.9       8.043      0.8465       3.801      0.4895      0.8231      0.1243      0.3114     0.04935      0.2797      0.0311      0.2458     0.01155     0.05469    0.009165     0.05051     0.00845      0.0267    0.000945
533      0.2843      0.1973      0.6346      0.4825       1.026      0.7303      0.8655      0.5535      0.5121      0.3065      0.2152      0.1268     0.04176     0.02427     0.01515    0.008748     0.01356    0.007489     0.01187    0.006154    0.002573    0.001484    0.002366    0.001381    0.002717    0.002046
540      0.2894      0.1271      0.6615      0.2203       1.674      0.7871       2.563       1.649       2.589       1.861       1.871       1.423      0.5786      0.4585      0.2296      0.1836      0.2064      0.1628      0.1815      0.1404     0.04004     0.03209     0.03698     0.02963    0.004378    0.003223
541       1.115      0.1415       2.373      0.1145       5.016      0.1755       5.293      0.4455       3.356      0.3745        1.54      0.2035      0.3317      0.0501      0.1263     0.01985      0.1136     0.01255     0.09996     0.00465     0.02232    0.003665     0.02062    0.003385     0.01185     0.00035
546      0.9967      0.4014       1.996       0.465       5.993        0.82       10.18       3.534       11.69       5.473       9.675       5.325        3.74       2.385       1.631       1.092       1.475      0.9627       1.303      0.8202      0.2911      0.1985      0.2687      0.1833     0.01778     0.00683
547       1.643      0.6135       2.915       0.466       8.122        0.91        13.3       3.762       14.51       5.513       11.42       5.132       4.016       2.086       1.675      0.9103       1.509      0.7833       1.329      0.6459      0.2955      0.1648      0.2727      0.1522     0.02293    0.007095
548       1.026      0.5299       2.318       0.423       5.899      0.4435       8.756       1.914       7.914       2.606       4.845       2.057       1.319      0.6623      0.5087      0.2656      0.4572      0.2268      0.4017       0.185     0.08894     0.04796     0.08211     0.04429     0.01627     0.00305
550      0.2158      0.0522       0.513      0.1836       1.124      0.3655       1.311      0.4026       1.028      0.3576      0.5213      0.1925      0.1202     0.04776     0.04524     0.01867     0.04061     0.01542     0.03565     0.01193    0.007896    0.003355    0.007291    0.003099    0.002835     0.00098
552       1.867      0.2615       3.612       0.137       5.094      0.2445       3.687      0.3655       1.909      0.2375      0.7347      0.1051      0.1443     0.02285     0.05388    0.008795     0.04836    0.005595     0.04245    0.002165    0.009343    0.001608    0.008645    0.001485     0.01369      0.0007
554      0.6932     0.05235       1.538      0.0375       2.837       0.239       2.619      0.4585        1.52      0.3405      0.6497      0.1696      0.1346     0.03965     0.05089     0.01555     0.04573      0.0122      0.0402     0.00861     0.00893      0.0028    0.008248    0.002583    0.007028    0.000255
559       1.192      0.3076         2.8      0.1795       6.957      0.2515       8.997       1.403       7.227       1.831       3.776       1.183      0.9022      0.3348       0.344      0.1303      0.3091      0.1063      0.2716      0.0805     0.06062      0.0232     0.05598     0.02144     0.01813     0.00175
561      0.2334     0.04175      0.5297      0.2344       1.162      0.6491       1.708       1.146       1.521       1.116      0.8576      0.6775      0.2205      0.1834     0.08497     0.07134     0.07636     0.06344     0.06715     0.05498     0.01503     0.01269     0.01389     0.01172    0.003168    0.002089
562      0.1592      0.0732      0.3701      0.1785       1.153      0.6201       1.648      0.9805       1.811       1.208       1.412           1      0.4844      0.3578      0.1998      0.1495        0.18      0.1322      0.1585      0.1134     0.03512     0.02645     0.03241     0.02441    0.002904     0.00186
564      0.5391      0.0512       1.315       0.086       6.683       0.132        21.2       0.345       31.29       0.505       31.54        0.51        16.2        0.26       7.757      0.1245       7.088     -0.2155       6.338     -0.5965       1.487       0.024       1.373       0.022     0.04297     0.00069
581      0.1409     0.04547      0.3726       0.203      0.9063      0.5637       1.185      0.8056      0.9782      0.7208       0.518       0.405      0.1255      0.1027     0.04759     0.03924     0.04273     0.03481     0.03752     0.03007    0.008311     0.00688    0.007676    0.006353     0.00237    0.001582
593      0.9211      0.2809       2.444       0.205       6.133       0.368       8.283       2.047       7.037       2.585       3.881       1.775      0.9782      0.5218      0.3754      0.2058      0.3374      0.1766      0.2966      0.1451     0.06623     0.03697     0.06117     0.03415     0.01682     0.00211
597      0.0713      0.0452       0.274       0.203       0.964        0.73       1.674       1.348       1.674       1.375       1.191      0.9971      0.3659      0.3135      0.1448      0.1249      0.1301      0.1112      0.1142     0.09645      0.0248     0.02141     0.02287     0.01975    0.003044    0.002419
598        1.21      0.5061       2.312      0.3255        4.39       0.881        5.03       2.103       3.916       2.014       1.987       1.132      0.4649      0.2844      0.1761      0.1097      0.1581     0.09517      0.1388     0.07962     0.03087      0.0195     0.02853     0.01801     0.01022    0.003872
604      0.9279      0.5661       1.755      0.9404       2.138       1.133       1.392      0.8743      0.7691       0.542      0.3279      0.2507     0.06894     0.05516     0.02619     0.02119     0.02354     0.01881     0.02071     0.01625    0.004635    0.003746    0.004285    0.003456     0.00699     0.00331
606      0.2744     0.01725      0.5984      0.1029       1.288       0.251       1.444        0.35      0.9943      0.2717      0.4775      0.1415      0.1048     0.03327     0.03976     0.01289     0.03572     0.01023      0.0314    0.007375    0.006992    0.002339    0.006452    0.002165    0.003154     0.00071
620      0.7419     0.07305       1.653      0.1005       3.358       0.178       3.425      0.5135       2.128       0.431      0.9623      0.2337      0.2045      0.0571     0.07758     0.02262     0.06974      0.0176     0.06133     0.01219     0.01366    0.004135     0.01262    0.003819    0.008169    0.000212
621       1.382      0.5323       2.637       0.471        5.41      0.3775       6.962         0.8       6.358       1.134       4.361       1.127       1.341       0.467      0.5345      0.2013      0.4804      0.1643      0.4221      0.1244     0.09227     0.03513     0.08517     0.03243     0.01187    0.002777
622      0.2034     0.05795      0.5285      0.2593       1.216      0.6478       1.632      0.9824       1.353      0.8939      0.7168      0.5142      0.1739      0.1328     0.06598     0.05092     0.05924     0.04497     0.05202     0.03858     0.01158    0.009002      0.0107    0.008318     0.00322    0.001884
628      0.2437      0.0536      0.6199      0.2261       1.308      0.4432       1.542      0.4955       1.175      0.3619      0.5704      0.1852      0.1256     0.04439     0.04686       0.017     0.04204     0.01372     0.03686     0.01021    0.008108    0.003002    0.007487    0.002773    0.003309    0.001199
631      0.6186      0.2773       1.573      0.6556       3.164       0.657       4.005        1.25       3.181       1.459       1.681       0.935      0.4086      0.2591      0.1549      0.1005      0.1391     0.08759      0.1221     0.07364     0.02698     0.01778     0.02492     0.01642    0.008476    0.001734
637       1.089      0.2795       2.287       0.172       3.621        0.41       2.882      0.6805       1.577      0.4685      0.6339      0.2166      0.1296     0.04913     0.04905     0.01918     0.04407     0.01574     0.03873     0.01205    0.008574    0.003437    0.007933    0.003178    0.008861   0.0006185
638       2.825      0.5215       5.802       0.415       11.47       0.105       11.63       0.065       7.141      0.0615       3.191      0.0315      0.6832      0.0069      0.2608      0.0026      0.2345     -0.0107      0.2064     -0.0249     0.04591    0.000655      0.0424    0.000605     0.02649     0.00038
