#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
13260      0.1424     0.06919      0.3656      0.1605       0.857       0.511         1.2      0.7965       1.087      0.7505      0.7374      0.5297        0.22      0.1674     0.08679     0.06711     0.07808     0.05941     0.06868     0.05111     0.01526      0.0119     0.01409     0.01099    0.003025    0.001939
13261      0.7344      0.0615      0.7406     0.07225      0.4324      0.0489      0.1492     0.01805     0.05371    0.006715     0.01693    0.002125    0.002981    0.000374    0.001087   0.0001378   0.0009764    7.53e-05    0.000859    9.05e-06     0.00024   2.815e-05   0.0002282   2.665e-05    0.002832   0.0002635
13264      0.3464      0.1573      0.8258      0.3163       1.786         0.6       2.486      0.9625       2.219       0.982       1.272      0.6062      0.3404      0.1826      0.1317     0.07266      0.1184      0.0624      0.1041     0.05136      0.0232     0.01298     0.02144     0.01199    0.006221    0.002145
13267      0.7025      0.0641        1.67        0.19       2.732      0.3345       2.299       0.287       1.387       0.174      0.5917      0.0743      0.1164     0.01465     0.04222    0.005295     0.03778    0.002795     0.03306    0.000135    0.007181   0.0008995    0.006635     0.00083    0.008323    0.001055
13268      0.8474      0.3577       2.208      0.3225       6.717       0.251       10.09       1.068       9.044       1.636       5.672       1.478       1.552      0.5005      0.5933      0.2007      0.5324      0.1603      0.4672      0.1168      0.1017     0.03536     0.09393     0.03268     0.02744    0.003085
13288      0.2159     0.06945      0.5479      0.2794       1.324      0.7171        1.83       1.098       1.546       1.018      0.8344      0.5976      0.2057      0.1569     0.07825     0.06035     0.07027      0.0533     0.06172     0.04575     0.01369     0.01063     0.01265    0.009819    0.004573    0.002801
13291      0.4064     0.03235       1.145      0.2692       2.734       0.628       3.571      0.9735       2.952        0.94        1.57       0.553      0.3809      0.1462      0.1439     0.05676      0.1292     0.04656      0.1134     0.03561     0.02506     0.01012     0.02314    0.009355    0.009337    0.002153
13298      0.2088     0.02645      0.4706      0.1174       1.112      0.2943       1.393      0.3785       1.059      0.3194      0.5333      0.1731      0.1225     0.04248     0.04678     0.01658     0.04206     0.01339     0.03698    0.009965    0.008308    0.003002    0.007676    0.002774    0.003319    0.000912
13300       1.628       0.376       3.124        0.22       5.974      0.3505       5.772      0.7395       3.512      0.5905        1.56      0.3115       0.324     0.07425      0.1217     0.02914      0.1092     0.02149       0.096     0.01334     0.02124    0.005215     0.01962     0.00482     0.01572     0.00068
13310      0.1144     0.07721       0.382      0.3112       0.833        0.67      0.9434      0.7017      0.7013      0.5227      0.3507      0.2641     0.08004     0.06076     0.02949     0.02235     0.02641     0.01964     0.02312     0.01674    0.004994    0.003764    0.004611    0.003474    0.002737    0.002197
13325      0.1781     0.08162      0.3781      0.1159      0.8591      0.4359       1.343      0.8954       1.337      0.9622      0.9551      0.7139      0.2923       0.226      0.1157     0.09038      0.1041     0.08008     0.09163     0.06898     0.02039     0.01603     0.01882     0.01481    0.003455    0.002351
13329      0.4409     0.07315       1.243       0.278       3.052       0.464       3.835       0.657       3.062      0.6615       1.573      0.3925      0.3696      0.1039       0.139     0.04056      0.1248     0.03141      0.1095     0.02157     0.02417     0.00726     0.02233     0.00671     0.01025    0.001311
13332      0.3504     0.09285      0.8888      0.1593       2.118      0.3455       2.973       0.601       2.655      0.6885       1.655      0.5255      0.4481      0.1613      0.1707      0.0633      0.1532      0.0514      0.1344     0.03855     0.02937     0.01108     0.02711     0.01023    0.008184    0.001458
13333        1.18      0.4269       2.361      0.3185       5.535      0.1745       7.077      0.4595       5.717      0.6315       2.955      0.4195      0.6993      0.1195      0.2649      0.0479      0.2379     0.03205       0.209     0.01505     0.04644     0.00882      0.0429     0.00816     0.01723     0.00143
13337       1.692        0.62       2.811       0.326       4.434       0.816       4.056       1.414        2.44        1.01        1.08      0.4943      0.2246      0.1099      0.0846     0.04211     0.07596     0.03565     0.06678     0.02881     0.01445    0.007874     0.01335    0.007274     0.01084    0.003096
13340       0.499     0.09995       1.097      0.2828       2.083      0.4665       1.966      0.5055       1.208      0.3337      0.5423      0.1625      0.1156     0.03932     0.04356     0.01541     0.03912     0.01243     0.03436    0.009235    0.007586    0.002814     0.00701    0.002599    0.005749    0.001459
13362      0.2248     0.09815      0.4734      0.1203        1.01      0.4764       1.518      0.9327       1.476      0.9932        1.02      0.7228      0.3021      0.2217      0.1185      0.0879      0.1066     0.07755     0.09375      0.0664      0.0208     0.01555     0.01921     0.01436    0.003829    0.002387
13370       1.136       0.103        2.95       0.071       7.936       0.039       11.54       0.125       10.13        0.13       5.591      0.0755       1.405      0.0195      0.5397      0.0074      0.4852    -0.02025      0.4266    -0.04995     0.09559    0.001295     0.08832      0.0012     0.02809    0.000425
13373      0.7214      0.0928       1.576       0.098       3.452      0.0795       3.778      0.3955       2.563       0.386       1.217      0.2263      0.2642     0.05785     0.09982     0.02298     0.08967     0.01678      0.0788     0.01014     0.01756     0.00424     0.01622     0.00392    0.009656   0.0003645
13385      0.7665      0.3395       1.663      0.4155       4.936        0.42       7.833       1.557        7.72       1.924       5.467       1.546       1.649      0.5105      0.6476       0.206      0.5819      0.1629      0.5112      0.1165      0.1119     0.03641      0.1033     0.03363     0.02282    0.003205
13386      0.6619      0.1287       1.357       0.049       1.907      0.2445       1.249      0.2867      0.6318      0.1771        0.24      0.0759     0.04844     0.01679      0.0183     0.00651     0.01643     0.00525     0.01442     0.00389    0.003203    0.001147    0.002965    0.001058    0.004059    0.000361
13390       0.185     0.05385      0.4656       0.155        1.05      0.2469       1.213      0.3004       0.852      0.2991      0.4037      0.1651     0.08797     0.04073     0.03283     0.01555     0.02944     0.01308     0.02583     0.01042    0.005699    0.002739    0.005263     0.00253    0.003221   0.0008185
13391      0.1005     0.04037      0.2583      0.0908       0.617      0.3273      0.9423      0.6007      0.9098      0.6203      0.6515      0.4696      0.1983      0.1486     0.07837     0.05943      0.0705     0.05253       0.062     0.04508     0.01378     0.01053     0.01272    0.009728    0.002394    0.001486
13408     0.04072     0.01209      0.1133     0.03538      0.3563       0.118      0.5738      0.2497      0.5897      0.2944      0.4295       0.237      0.1324      0.0817     0.05243     0.03341     0.04714     0.02911     0.04144     0.02446     0.00911     0.00587     0.00841    0.005419    0.001636   0.0006383
13410      0.9192      0.2008       1.535       0.043       1.704      0.2385      0.9023      0.2107      0.4066      0.1132      0.1473     0.04545     0.02899     0.00967     0.01074    0.003761    0.009631    0.003015    0.008444    0.002216    0.001903   0.0006495    0.001765   0.0005995    0.003945   0.0004875
13412      0.3906      0.1159      0.4509       0.137      0.3078     0.09445      0.1182     0.03633     0.04502     0.01385     0.01438     0.00442    0.002533    0.000778   0.0009194   0.0002847    0.000824   0.0002222   0.0007231   0.0001562   0.0001845    5.71e-05   0.0001739    5.38e-05    0.001603   0.0004965
13413      0.4929      0.2514       0.836      0.3591      0.9842      0.2448      0.8058      0.2642       0.444      0.1646      0.1776      0.0753     0.03546     0.01704      0.0133    0.006624     0.01194    0.005619     0.01049     0.00454    0.002321    0.001168    0.002147    0.001077    0.003038    0.001181
13415       3.131       1.262       6.983       0.799       20.94        1.39       34.78       1.645       33.95        1.47       22.54        1.48       6.519      0.7025       2.539       0.297       2.283       0.154       2.007       0.001      0.4458      0.0542      0.4118     0.05005     0.09024    0.008485
13424     0.03966     0.00885     0.08183     0.01788      0.3149     0.09105       1.555       0.291       2.829      0.3165       3.651       0.113       2.616      0.1885       1.455      0.1965       1.347      0.1365       1.223       0.069      0.3308     0.06365      0.3061      0.0592    0.008162   0.0003545
13437      0.1639     0.07439      0.3925      0.1784      0.9062      0.5539       1.611        1.21       1.778       1.445       1.388       1.182      0.4728      0.4175      0.1941      0.1731      0.1748      0.1548      0.1539      0.1351     0.03414     0.03053     0.03151     0.02817    0.004529     0.00349
13442       0.252      0.1238      0.6488      0.2558       1.882       0.541       2.789       0.774       2.473       0.807       1.615      0.7058      0.4682      0.2475       0.183      0.1009      0.1645     0.08672      0.1447     0.07142     0.03202     0.01806     0.02957     0.01668    0.007471    0.001931
13445      0.6854      0.0516       1.617      0.0815        5.37       0.475       8.644      0.8335       8.213      0.8275        5.59      0.5965       1.637       0.179      0.6376      0.0696      0.5725     0.03345      0.5024     -0.0054       0.109     0.01176      0.1006     0.01082     0.02276     0.00271
13446      0.4271     0.08055       1.015      0.1263        2.31      0.3695       3.195       0.592       2.863       0.709       1.699       0.511      0.4506      0.1578      0.1726      0.0634       0.155      0.0515      0.1362      0.0387     0.03011     0.01151     0.02782     0.01064    0.008138    0.001217
13449      0.3207     0.07955      0.6829      0.1514       1.075      0.2274      0.8576      0.2514      0.4657      0.1563      0.1862     0.06835     0.03765     0.01486     0.01418    0.005721     0.01274    0.004716     0.01119    0.003631    0.002479    0.001011    0.002292    0.000934    0.002692   0.0005355
13457       0.512      0.3665      0.9743      0.7227       1.411      0.8911       1.189      0.6894      0.8296      0.5254       0.405      0.2712     0.09334     0.06656      0.0357     0.02584     0.03209     0.02275     0.02822     0.01942    0.006344    0.004656     0.00586      0.0043    0.004258    0.002906
13458       13.25       9.606       26.46       14.56       41.91       12.91       38.12       2.675       24.53        2.67       11.19       2.412       2.404      0.7545      0.8945      0.2985      0.8032      0.2385      0.7055      0.1741      0.1572     0.05555      0.1452     0.05127      0.1196     0.04995
13468       0.403      0.1261      0.8814      0.1726       3.115       0.457       6.074      0.9845       6.542       1.256       5.018       1.139       1.676       0.446      0.6825      0.1911      0.6143      0.1478      0.5407      0.1009      0.1194     0.03465      0.1102     0.03198     0.01717     0.00278
13474       2.734       0.178        6.91      0.1125       17.75        0.08       23.47       0.205       19.22       0.195       9.995       0.105       2.376       0.026      0.9051     0.00985      0.8132     -0.0366      0.7146    -0.08645      0.1597      0.0017      0.1476     0.00155     0.05804    0.000705
13478      0.1895       0.035      0.6123      0.0931       1.608       0.229       2.177       0.302       1.833       0.264       1.095       0.196      0.2878      0.0602      0.1088     0.02369      0.0976     0.01689     0.08563    0.009635     0.01866     0.00418     0.01723     0.00386    0.006121    0.000683
13492      0.5553      0.0722        1.25       0.186       1.929         0.3       1.542       0.242      0.8811      0.1389      0.3664      0.0578     0.07049     0.01111     0.02551     0.00402     0.02283     0.00247     0.01998    0.000815    0.004339   0.0006935    0.004004    0.000647    0.005894   0.0009505
13502       2.235       1.013       4.446       0.544       9.644      0.5455       12.55        1.56       10.48       2.052       5.631       1.395       1.383      0.4083      0.5259      0.1638      0.4723       0.129      0.4148     0.09155     0.09222     0.03009     0.08519     0.02781     0.03045     0.00481
13504      0.1883      0.0648      0.4298      0.1787      0.8327      0.2673      0.8657      0.2493      0.5567      0.1666      0.2566     0.08905     0.05526     0.02215     0.02082     0.00872      0.0187     0.00723     0.01643     0.00563    0.003658    0.001587    0.003377    0.001468    0.002395   0.0008125
13507       1.247       0.079       2.767       0.052       6.073       0.049       6.653      0.0955       4.285       0.067       1.989      0.0325       0.434      0.0071      0.1662      0.0027      0.1495     -0.0058      0.1316     -0.0149     0.02947     0.00053     0.02722    0.000485     0.01519    0.000275
13515       1.755        0.09        3.97       0.053       9.358       0.037       11.06       0.085        7.84      0.0685       3.842       0.035      0.8593     0.00795      0.3279     0.00305      0.2947     -0.0137      0.2592     -0.0316     0.05817    0.000575      0.0537    0.000555     0.02646     0.00027
13516      0.2131      0.1053      0.4474      0.2482      0.7737      0.3683      0.7417      0.3483      0.4719      0.2328      0.2262      0.1204     0.05037     0.02912     0.01913     0.01131     0.01719    0.009775     0.01511     0.00813    0.003382     0.00204    0.003124    0.001884    0.002136     0.00107
13517      0.4582      0.1104      0.7556      0.1323       2.871       0.083       6.422      0.0555       8.329      0.1355       7.354         0.2       2.978      0.1405        1.31       0.072       1.183      0.0055       1.045      -0.067      0.2363      0.0138      0.2182     0.01275     0.02048    0.000595
13524      0.3019      0.2627      0.2857      0.2663      0.1603      0.1543     0.05481     0.05319     0.01981     0.01922    0.006262    0.006058    0.001107    0.001066   0.0003917   0.0003917   0.0003518   0.0003518   0.0003093   0.0003094   8.625e-05   8.625e-05    8.21e-05    8.21e-05    0.001047    0.001046
13527      0.2945      0.1781      0.4558      0.2215      0.5572      0.2498      0.4486      0.2791       0.247      0.1747      0.1005     0.07646     0.02082     0.01655    0.007915    0.006365    0.007114    0.005645    0.006258    0.004875    0.001395    0.001114     0.00129    0.001029    0.001604   0.0007917
13533        1.59       0.329       1.829       0.548        1.25      0.4943      0.4866      0.2247      0.1873     0.09277        0.06     0.03018     0.01057    0.005318    0.003844    0.001931    0.003447    0.001631    0.003024    0.001311   0.0007693   0.0003498   0.0007248   0.0003262    0.006595     0.00173
13538    0.002081    0.002081    0.002449    0.002449    0.001813    0.001813    0.000834    0.000834   0.0003742   0.0003742   0.0001388   0.0001388   2.825e-05   2.825e-05   1.111e-05   1.111e-05   1.004e-05   1.004e-05    8.88e-06    8.88e-06    2.18e-06    2.18e-06   1.972e-06   1.972e-06   2.203e-14   2.203e-14
13541      0.2974      0.1046      0.6511      0.2682        1.18       0.449         1.1       0.408      0.6657      0.2439      0.3056      0.1183     0.06417      0.0271     0.02414     0.01048     0.02169     0.00873     0.01905     0.00685    0.004213    0.001901    0.003892    0.001756    0.003219    0.001385
13542       10.27       2.208        21.2       1.575       30.52        1.37       20.17        2.28       10.23       1.507         3.9        0.67        0.79      0.1519      0.2987     0.05935      0.2681      0.0411      0.2354     0.02155     0.05217     0.01059     0.04828     0.00977     0.06295    0.006325
13543        6.25       1.958       10.29       0.764       12.67       1.495       7.967       1.823       3.974       1.121       1.502       0.478       0.303      0.1051      0.1145     0.04065      0.1027     0.03274     0.09005     0.02424     0.01964    0.007305     0.01818    0.006745     0.02779     0.00518
13545      0.5611     0.05135       1.228       0.213       2.721      0.4655       3.096      0.6835       2.146       0.536       1.034      0.2815      0.2273     0.06675     0.08626     0.02595     0.07753      0.0203     0.06814     0.01421     0.01523     0.00469     0.01406    0.004343    0.007679    0.001395
13546      0.0622     0.02466        0.13     0.02465      0.3579      0.1452      0.5982      0.3419      0.5962      0.3706      0.4245      0.2756      0.1286     0.08595     0.05062     0.03408     0.04549      0.0298     0.03997     0.02519    0.008773    0.005937    0.008098    0.005482    0.001635   0.0009158
13553      0.1317     0.04834      0.2874      0.1241      0.6284      0.3334      0.9509      0.5841      0.8633      0.5687      0.5009      0.3425      0.1307     0.09337     0.05034     0.03653     0.04525     0.03216     0.03978     0.02747    0.008907    0.006534    0.008231    0.006039    0.002342    0.001391
13555      0.8482      0.2828       1.585      0.1255       2.322       0.366       1.774      0.5165       0.958       0.338      0.3808      0.1506     0.07764     0.03336     0.02938     0.01293      0.0264     0.01079      0.0232    0.008495    0.005089    0.002345    0.004706    0.002166    0.005365   0.0006405
13563      0.2291     0.06795      0.5998      0.1933       1.478      0.4977       2.191       0.848       1.953      0.8655       1.119       0.531      0.2914      0.1499      0.1125     0.05996      0.1012     0.05131     0.08894     0.04201     0.01975     0.01079     0.01824    0.009976    0.005516    0.001872
13570     0.04953     0.01868      0.1562     0.05485      0.4144      0.1564      0.5833      0.2459      0.5247      0.2435      0.3072      0.1527     0.08385     0.04664     0.03242      0.0186     0.02915     0.01604     0.02562     0.01328    0.005691    0.003338    0.005258    0.003084     0.00153   0.0005748
13573      0.2595      0.1338      0.5289      0.2782      0.7835      0.3505      0.6538      0.3255      0.3696      0.1996      0.1536     0.08792     0.03168     0.01891     0.01198    0.007239     0.01077    0.006269    0.009467    0.005229    0.002098    0.001284    0.001939    0.001186    0.002107    0.001103
13584       5.085       0.323       14.05        0.26       25.41       0.035       23.42         0.2       15.41       0.165       6.859       0.081       1.411       0.017      0.5137      0.0059      0.4597     -0.0214      0.4022     -0.0505     0.08714     0.00094     0.08048    0.000865     0.07774     0.00129
13590     0.08598     0.03382      0.1799      0.0346      0.4857       0.224      0.7773      0.4637      0.7714      0.5045      0.5403      0.3726      0.1612      0.1155     0.06331     0.04588     0.05693      0.0404     0.05008      0.0345      0.0111    0.008118     0.01025    0.007498    0.002061    0.001219
13592      0.2021     0.05215      0.4007      0.1394       1.312      0.4032       2.032      0.6105       2.349       0.826       1.962      0.7715      0.7601      0.3279      0.3308      0.1479      0.2987      0.1248      0.2636     0.09955     0.05921     0.02718     0.05467     0.02511    0.006347    0.001853
13593       6.181       1.021        12.4       0.655       16.46        0.83       9.913       1.117       4.781        0.69       1.782      0.2975      0.3565      0.0663      0.1341     0.02565      0.1201      0.0175      0.1053      0.0087      0.0235    0.004515     0.02177    0.004165     0.03464    0.002945
13605      0.5216      0.1819       1.304      0.4107       2.644      0.7535       3.048       1.186       2.296       1.171       1.149      0.6625      0.2656      0.1692      0.1001     0.06481      0.0898     0.05636     0.07884     0.04736     0.01744      0.0114     0.01609     0.01055    0.008307    0.002784
13625      0.2031     0.08495       0.549      0.2353       1.288      0.6487       1.843       1.064       1.634      0.9997       0.959       0.599      0.2693      0.1785      0.1045     0.07057     0.09397     0.06177     0.08264     0.05232     0.01839      0.0126     0.01699     0.01164    0.004702    0.002532
13629      0.9137      0.0783       2.139       0.157       4.502      0.4415       4.899        1.23       3.421       1.141       1.644      0.6471       0.362      0.1618      0.1369     0.06361       0.123     0.05351       0.108     0.04266     0.02414     0.01155     0.02227     0.01069     0.01318     0.00134
13634      0.9464      0.4606        1.48      0.2135       2.001      0.3965       1.539      0.5632        0.84      0.3641       0.338      0.1608      0.0695      0.0352     0.02638     0.01358     0.02371     0.01156     0.02084    0.009395    0.004498    0.002529    0.004158    0.002337    0.004378    0.001255
13644       0.386      0.1003       1.059      0.2008       2.474       0.498       3.655      0.9305       3.296       1.075       1.988      0.7695      0.5338      0.2371      0.2051      0.0947      0.1843      0.0796      0.1619     0.06335     0.03586     0.01708     0.03313     0.01578    0.009323    0.002018
13660      0.2208     0.09005      0.4335      0.1235      0.8178      0.3683       1.127      0.6351       1.012      0.6164      0.5927      0.3651      0.1561     0.09829     0.06016     0.03844     0.05408     0.03348     0.04755     0.02815     0.01063    0.006904    0.009818    0.006382    0.002703    0.001588
13676      0.6406       0.099       1.464       0.317       3.393      0.5895       3.978      0.7295       2.892      0.8555        1.43      0.5117       0.325       0.134       0.124     0.05257      0.1115     0.04367     0.09807     0.03417     0.02201    0.009545     0.02034     0.00882     0.01019    0.001902
13677      0.4585      0.1724      0.7487      0.2994      0.7766      0.3204      0.4495      0.1873       0.206     0.08605     0.07285     0.03046      0.0131    0.005463     0.00474    0.001975    0.004245    0.001625    0.003718    0.001251   0.0008279   0.0003511   0.0007689   0.0003261    0.002705    0.001147
13678       0.402      0.1278      0.8513      0.2408       1.312       0.238       1.074      0.2492      0.5962      0.1691      0.2436      0.0795     0.04949     0.01801     0.01863     0.00701     0.01673    0.005715      0.0147    0.004325    0.003257    0.001253    0.003011    0.001156     0.00352    0.000859
13680      0.9479      0.1121       2.398       0.074       4.643       0.077       4.567        0.15       3.088       0.117       1.404      0.0555      0.2935      0.0117      0.1079     0.00425     0.09661     -0.0016     0.08462    -0.00784     0.01849    0.000705     0.01708    0.000645     0.01388    0.000665
13685      0.2971      0.1461       0.623      0.2098       1.716       0.458       2.854       1.017       2.926       1.333       2.182       1.274      0.7449      0.5221      0.3095      0.2265      0.2787      0.1999      0.2453      0.1712      0.0542     0.04006     0.05002     0.03696    0.007937    0.003073
13686      0.9282      0.1488       2.026       0.192       4.197       0.202       4.468      0.7495       3.007       0.696        1.42       0.396      0.3072      0.0989      0.1159     0.03896      0.1042     0.03117      0.0915     0.02277     0.02035     0.00715     0.01877    0.006635     0.01179    0.000725
13688       12.79       2.325       22.42        1.75       24.79       0.385       12.79       0.915       5.664       0.568       2.039      0.2455      0.4005     0.05485      0.1488      0.0214      0.1334      0.0126       0.117     0.00325     0.02641    0.003625     0.02451    0.003335     0.05539    0.008065
13690      0.2736     0.07715      0.6375      0.2607       1.486      0.6124       2.051       1.004       1.717       0.983      0.9137      0.5853      0.2231      0.1556     0.08512     0.06038     0.07648     0.05304      0.0672     0.04514     0.01501     0.01077     0.01387    0.009953    0.005026    0.002434
13691      0.1546     0.05844      0.3254      0.1614      0.5979      0.2649      0.6087      0.2543      0.4126      0.1873      0.1951     0.09861     0.04233     0.02329     0.01599    0.009037     0.01437    0.007771     0.01262    0.006416    0.002812    0.001628    0.002592    0.001507    0.001677   0.0007759
13697       0.203      0.0786      0.5872      0.2209       1.431      0.6564       2.112       1.152       1.906       1.118       1.141      0.6928       0.321      0.2076      0.1246     0.08214       0.112     0.07179     0.09852     0.06064     0.02192     0.01469     0.02025     0.01357    0.005434    0.002735
13698      0.7521      0.2272       1.484       0.229       2.935      0.2775       3.151      0.9615       2.192      0.9815       1.059      0.5607      0.2368      0.1399     0.09012     0.05448     0.08098     0.04718     0.07121     0.03938     0.01596    0.009829     0.01474    0.009076    0.008152    0.001527
13709      0.1188     0.05764      0.2661      0.1002      0.5841      0.3012      0.8644      0.5546       0.868      0.6051       0.642      0.4771      0.2067      0.1623     0.08316     0.06625     0.07484      0.0588     0.06585     0.05074     0.01457     0.01167     0.01345     0.01077    0.002269    0.001477
13731       0.448      0.1158      0.9412      0.2729       1.858         0.3       2.118      0.5665       1.528      0.6193      0.7435      0.3575      0.1671     0.09148     0.06334     0.03571     0.05692     0.03072     0.05004     0.02538     0.01121      0.0065     0.01036    0.006003    0.005461    0.001088
13732       1.211       0.119       1.316       0.134      0.8395      0.0875       0.306     0.03205      0.1134      0.0119     0.03598     0.00376    0.006337   0.0006605    0.002302   0.0002465    0.002065   0.0001155    0.001814   -2.35e-05   0.0004801   5.145e-05   0.0004544    4.87e-05    0.004805    0.000515
13740      0.3864      0.1014      0.8446      0.1914       2.025       0.688       2.686       1.082        2.39       1.001        1.61      0.6951      0.4775      0.2052      0.1875     0.08005      0.1685     0.06645       0.148      0.0518     0.03233     0.01369     0.02984     0.01264    0.006679    0.003017
13741       1.458      0.8311       2.864      0.4185       7.934      0.7205       11.87       2.216       11.36       2.287       7.798       1.907       2.365      0.7615      0.9386      0.3274      0.8441      0.2644      0.7419      0.1959      0.1635     0.05915      0.1509     0.05466     0.03193     0.00653
13762      0.3863      0.1125      0.7235      0.2612       1.309      0.4491       1.357      0.5507      0.8743      0.3798      0.4045       0.184     0.08596     0.04144     0.03239     0.01597      0.0291     0.01353     0.02557      0.0109    0.005632    0.002883    0.005203    0.002662     0.00338    0.001309
13767       1.052      0.5109       2.046        0.34        4.71       0.413       6.313        1.56       5.353       1.982       2.942        1.37      0.7403      0.4037      0.2837      0.1597      0.2549      0.1373       0.224      0.1133     0.05001     0.02879     0.04621     0.02661     0.01568    0.003495
13771      0.2647      0.1544      0.5146       0.298      0.7491      0.3349      0.6306      0.2451      0.3738      0.1539      0.1664     0.07484     0.03462     0.01672     0.01302    0.006425     0.01169     0.00544     0.01027    0.004385    0.002274    0.001154      0.0021    0.001066    0.002209    0.001161
13783      0.1335     0.05839      0.3155      0.1002       0.769       0.414       1.197      0.7925       1.175      0.8376      0.8427      0.6333      0.2571      0.2004      0.1017     0.08012     0.09148     0.07102     0.08049     0.06121     0.01789      0.0142     0.01652     0.01311    0.003065    0.002015
13784      0.3669      0.0981       1.206       0.122       3.108       0.359       4.497       1.594       4.056        1.96       2.484       1.477       0.681      0.4591      0.2636      0.1822       0.237      0.1599      0.2083      0.1358     0.04634     0.03258     0.04281     0.03011     0.01209    0.003273
13786      0.1591     0.02415      0.3909      0.0447       2.161       0.128       4.504       0.191       5.153      0.2225       4.107       0.192       1.489        0.08      0.6282      0.0355      0.5658     0.00255      0.4984    -0.03305      0.1099      0.0063      0.1014    0.005835     0.01305    0.000525
13792      0.4141     0.02765      0.7428      0.0703       2.478      0.3575        4.87       0.298       6.316      0.2225       6.254      0.3505       3.295      0.2575       1.592       0.136       1.457      0.0635       1.306      -0.018      0.3096     0.02905      0.2859     0.02685      0.0185     0.00074
13793      0.8968      0.4012       1.657       0.314       4.295      0.0885       7.298       0.499       7.257       0.624       5.075      0.4915       1.497      0.1795      0.5869     0.07395       0.528      0.0408      0.4644      0.0051      0.1032     0.01315     0.09527     0.01213      0.0181     0.00216
13799      0.6762      0.2046       1.461       0.166       3.441       0.058       4.464      0.2725       3.583      0.3915       1.847      0.2575      0.4346     0.07435      0.1653       0.029      0.1485     0.01915      0.1305      0.0086     0.02915    0.005175     0.02693    0.004785     0.01082   0.0008615
13805      0.5433       0.119      0.9542      0.2009       1.061       0.357      0.5538      0.2283       0.247      0.1109     0.08925     0.04235     0.01757    0.008702    0.006541    0.003283    0.005866    0.002777    0.005144    0.002236    0.001161   0.0005719    0.001077   0.0005288    0.002422    0.000502
13806       3.129       0.212       5.874      0.0255       7.141       0.123       3.927       0.084       1.797      0.0405      0.6605       0.015      0.1319       0.003     0.04915      0.0013     0.04409   -0.001295     0.03868   -0.004075    0.008668     0.00023    0.008033    0.000213     0.01379    0.000365
13808      0.2303      0.1301      0.3971      0.2442      0.5388       0.265      0.4144      0.1539      0.2522      0.0944      0.1141     0.04446     0.02391      0.0101    0.008991    0.003908    0.008079    0.003259    0.007097    0.002559    0.001556   0.0006901    0.001438   0.0006375    0.001535     0.00084
13810         1.9      0.1515       4.109       0.053       7.212       0.138       6.288       0.168       3.565       0.101       1.476      0.0425      0.3061     0.00885      0.1162     0.00335      0.1044     -0.0027     0.09177    -0.00919     0.02032     0.00065     0.01878      0.0006     0.01678    0.000535
13811       1.232      0.4681       2.848       0.382        6.58      0.2425       8.581       1.262       7.177       1.498       3.941       1.011      0.9942      0.3038      0.3801      0.1223      0.3415     0.09705      0.3001     0.06985     0.06685     0.02251     0.06176     0.02082     0.02163    0.003075
13814       0.227      0.0636      0.4725      0.2028       1.009      0.4457        1.27       0.608      0.9922      0.5068      0.5077      0.2704      0.1186     0.06554     0.04544     0.02542     0.04084     0.02186      0.0359     0.01803    0.008051    0.004609    0.007439     0.00426    0.003039    0.001421
13818      0.1452     0.06195      0.3219      0.1321      0.8337      0.2774        1.37      0.6148       1.463       0.737       1.125      0.6083      0.3939      0.2326      0.1648      0.1006      0.1485     0.08753      0.1309     0.07343     0.02919     0.01812     0.02695     0.01673    0.003901    0.001645
13835       2.841      0.7625       5.715        0.51       8.713      0.0955       7.196       0.173       4.286       0.184       1.817      0.0935       0.356     0.02095       0.129      0.0076      0.1154     0.00045       0.101     -0.0072     0.02196     0.00127     0.02022     0.00124     0.02573     0.00092
13848      0.5602     0.03815       1.066     0.07845       1.359       0.104      0.9329     0.07215      0.4684     0.03625      0.1797     0.01395     0.03306    0.002555     0.01194    0.000925     0.01069     0.00025    0.009357    -0.00047    0.002054    0.000161    0.001902    0.000149     0.00434   0.0003405
13851      0.2601     0.06375      0.8461        0.21       1.989       0.183       2.504      0.3925       2.048       0.575        1.11      0.4254      0.2759      0.1294      0.1048     0.05124     0.09405     0.04334     0.08256     0.03484     0.01824    0.009187     0.01685     0.00849    0.007086    0.000415
13855      0.2261      0.0638      0.5784      0.2256       1.219      0.4101       1.383      0.4752       0.993        0.38       0.473      0.1943      0.1032     0.04507     0.03851     0.01715     0.03454     0.01429     0.03029     0.01124    0.006679    0.003019    0.006168    0.002788    0.003692    0.001319
13859      0.3877      0.0905      0.7689      0.2621       1.573       0.568       1.674        0.71       1.087       0.504      0.4995      0.2542      0.1061     0.05804     0.04002     0.02235     0.03595      0.0192     0.03159     0.01581    0.007027    0.004003    0.006493    0.003697    0.004244    0.001614
13866       2.213       0.243       4.827       0.283       8.521      0.6175       7.701       1.379       4.476       1.048       1.923        0.53      0.3917      0.1226      0.1466     0.04769      0.1316     0.03784      0.1156     0.02729     0.02558    0.008585     0.02363    0.007925     0.02309    0.000775
