#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
368        189.3711548   62.3778992    0.7607      0.15        -1      0.77     0.003311   0.0003311    0.007246     4.9e-05    0.006447    0.000104    0.004497    0.000574    0.004605    0.000747     0.02528    0.005664     0.02156     0.02452   1.792e-05      0.5663   1.745e-05       1.601         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001232    0.002984           0   1.452e+09       2.137       2.137       1.472           0           0           0           0
371        189.3935699   62.3781815     5.701       2.2        -1       -99          -99       1e+10     9.4e-05     6.2e-05    0.000768    0.000175    0.000891    0.000883   -0.002607    0.001156   0.0002576    0.007926         -99       1e+10   1.792e-05      0.5294      0.5964       1.081       2.321       1.721      0.9017       2.044   3.106e-07       3.756       1e-99       1e+10      0.9068       1.089     0.00929    0.002994       1.735       1e-99       606.1       381.7         -99           0           0           0           0
374        189.2759247   62.3777390    0.8178        -1    0.8178      0.82      0.04966    0.004966     0.04957    0.000108     0.03435    0.000105     0.03181    0.001284     0.02359    0.000751         0.2    0.005743         -99       1e+10       2.221      0.3369       4.215      0.6413        7.66       1.918       2.454       1.964         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006738    0.002982       10.21   3.104e+10       10.92       1.105      0.3518           1           0          -1           1
375        189.2846832   62.3775330      1.26     0.203        -1      1.26       0.0138     0.00138     0.03075     7.8e-05     0.02891     9.5e-05     0.02078    0.000913     0.01958    0.000667     0.09596    0.004813     0.09023     0.01203       1.379      0.3919       3.221      0.7712       4.031       1.973         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005567    0.003161       5.831   3.564e+10       26.53       13.31      0.7444           1           0           0           1
376        189.4158325   62.3777733      2.83     0.345        -1      2.83     0.004656   0.0004656         -99       1e+10         -99       1e+10         -99       1e+10     0.06492    0.002538      0.2475    0.009575         -99       1e+10       1.817      0.7458       6.196       1.579       11.98       2.303       12.49       2.878       12.05       5.807   8.675e-41       1e+10      0.7127       1.133      0.0598      0.0076       8.481   1.486e+11       437.1       170.9       2.942           0           0           0           1
379        189.2998352   62.3774223      4.38     0.484        -1      4.38     0.001393   0.0001393    0.002025     5.8e-05    0.001378     8.3e-05    0.002797    0.000693    0.001594    0.000595     0.01509    0.002926   1.903e-10    0.006339   1.792e-05      0.3489   1.745e-05       1.236       2.538       3.205   2.905e-07       4.737       2.683        9.77   8.675e-41       1e+10    2.13e-10       1.028  -8.611e-05    0.003245       0.838   9.816e+09       291.3       347.6       29.67           1           0           1           0
381        189.3229218   62.3777237     3.905     0.164        -1      4.21          -99       1e+10    0.005735       5e-05    0.005177     7.7e-05    0.009257    0.000554    0.006572    0.000543      0.0602    0.006838   1.903e-10    0.007988      0.4977      0.3578       0.461      0.7533       2.939       1.538         2.8       1.583      0.8013       5.027   8.675e-41       1e+10      0.4896      0.8736    0.003189    0.003001       3.071   5.152e+11       297.9          97      0.5783           1           0          -1           0
385        189.3407440   62.3772049      2.57     0.321        -1      2.57     0.002965   0.0002965    0.009838     4.6e-05     0.01248     7.9e-05     0.01684    0.000511     0.01441     0.00055      0.2492     0.01115    0.003567    0.008383       1.734      0.4434       4.797       1.376       9.434       1.323       8.899       1.759       9.231       3.504   8.675e-41       1e+10       1.581       1.102      0.0197      0.0036       10.62   3.819e+10       271.1       108.8       7.099           1           0           0           1
390        189.2970734   62.3770180      2.03     0.273        -1      2.03     0.001306   0.0001306    0.001675       6e-05    0.001942     8.3e-05    0.001784    0.000716    0.003636    0.000604      0.0142    0.003999    0.007379     0.00741   1.792e-05      0.6944   1.745e-05       2.075         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003203    0.003229           0    3.02e+09       4.888       4.888       1.619           1           0           0           0
391        189.3270874   62.3771172      2.32     0.299        -1      2.32     0.003192   0.0003192    0.003151     4.7e-05     0.00343     7.5e-05    0.003338    0.000527    0.002486    0.000534     0.01961    0.004846   1.903e-10    0.005795      0.1177      0.3779         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0004015    0.002965       0.312   1.076e+10       19.28       61.79       1.791           1           0           0           0
394        189.2457886   62.3770752     1.001       0.6        -1       -99          -99       1e+10         -99       1e+10    0.006884    0.000183         -99       1e+10    0.001836      0.0013     0.06149    0.004673         -99       1e+10      0.5775      0.3536       1.419      0.6399         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002571    0.002915       2.754       1e-99       13.36       12.95         -99           0           0           0           0
398        189.2703552   62.3765945     1.044    0.1601        -1      1.07     0.001459   0.0001459    0.002364    0.000116    0.001621    0.000108    0.003263    0.001528    0.001643    0.000802     0.02274    0.002189         -99       1e+10     0.06328      0.3269   1.745e-05      0.5756         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001545       0.003       0.194   2.004e+09        1.46       7.526      0.7284           1           0           0           0
399        189.3710480   62.3766823     2.901     0.099        -1      2.67     0.001528   0.0001528    0.003528     4.7e-05    0.004151    0.000101    0.004119    0.000557    0.005221    0.000724     0.04157    0.003938    0.001317     0.01069       1.133      0.4984       2.479        1.29       3.841       2.954       4.923       3.439   3.106e-07       6.128   8.675e-41       1e+10    2.13e-10      0.6732     0.01012    0.002964        3.55   2.704e+10       120.4       33.92       4.453           0           0          -1           0
401        189.2810516   62.3764534     1.251        -1     1.251      1.27      0.00207    0.000207     0.00301     7.5e-05    0.002303     9.3e-05    0.000265    0.000913    0.002246    0.000679     0.04047    0.003983     0.02325    0.008644   1.792e-05       0.429       1.209       1.424         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0004396    0.003194       0.849   2.042e+09       8.384       9.875       4.107           1           0           0           0
407        189.2942505   62.3762665     1.521        -1     1.521      1.46      0.02208    0.002208     0.03869     6.7e-05     0.04791       9e-05     0.04077    0.000725     0.04644    0.000608      0.3625     0.01561      0.2359    0.008644       8.045      0.5076       16.35       1.772       23.49       2.683       17.74       3.368      0.4287       9.915   8.675e-41       1e+10      0.8249       0.731      0.0512      0.0073       21.02   7.277e+10         186       27.99       2.556           1           0           0           1
409        189.3363342   62.3762016    0.7097      0.11        -1      0.67      0.01159    0.001159     0.01387     4.7e-05     0.01032     7.7e-05     0.01178    0.000508    0.009123    0.000537     0.04868    0.003627     0.02549    0.007776      0.7044      0.4635       2.102       1.346         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0191      0.0037       2.179    5.37e+09       5.024       2.528      0.9356           1           0           0           0
413        189.3651276   62.3760185    0.6233      0.14        -1      0.63      0.00787    0.000787    0.007933     4.5e-05    0.005869     9.3e-05    0.005495    0.000525    0.003891    0.000659     0.03485    0.004014     0.02018    0.008772      0.4981      0.4323       2.235      0.7136       3.873       3.079         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002359    0.002965       3.566   3.819e+09       2.147       1.253      0.5622           0           0           0           0
